year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,18,21,31,12,0,USHL,45,Omaha Lancers,33
1993-94,19,36,77,29,0,USHL,48,Omaha Lancers,65
1994-95,20,11,38,23,0,WCHA,38,U. of Minnesota-Duluth,34
1995-96,21,25,64,19,0,WCHA,38,U. of Minnesota-Duluth,44
1996-97,22,20,53,20,0,WCHA,37,U. of Minnesota-Duluth,40
1997-98,23,24,100,21,0,WCHA,40,U. of Minnesota-Duluth,45
1998-99,24,7,6,6,-8,AHL,26,Portland Pirates,13
1999-00,25,25,86,29,0,AHL,71,Portland Pirates,54
1999-00,25,2,0,2,1,WC-A,7,United States,4
2000-01,26,29,39,33,0,AHL,63,2 Teams,62
2000-01,26,12,17,10,5,AHL,19,Portland Pirates,22
2000-01,26,17,22,23,-5,AHL,44,Worcester IceCats,40
2001-02,27,18,4,9,3,AHL,29,Norfolk Admirals,27
2002-03,28,24,35,31,2,AHL,74,Norfolk Admirals,55
2003-04,29,13,87,18,7,AHL,72,Philadelphia Phantoms,31
