giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,55,1,18,0,0,33,7,0,1,,BOS,0,0,[],9.1,3,4,-6,3,0,0,1997-98,0,,0,19,0,3
0,NHL,81,1,19,0,0,128,41,0,8,1243,BOS,0,0,[],12.5,9,25,3,16,0,0,1998-99,0,15:21,7,69,0,17
0,NHL,81,3,20,0,0,171,60,0,8,1725,BOS,0,0,[],13.5,18,37,-5,23,0,0,1999-00,0,21:18,5,82,0,29
0,NHL,72,5,21,0,0,181,71,0,7,1566,BOS,0,0,[],20.4,17,34,-4,37,0,1,2000-01,0,21:45,19,107,0,27
0,NHL,66,5,22,0,0,152,68,0,16,1319,BOS,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-10'}]",14.5,16,46,7,22,0,0,2001-02,0,19:59,6,127,0,30
0,NHL,77,4,23,0,0,196,101,0,22,1736,BOS,0,0,"[{'link': '/awards/nhl_all_star.html#2003', 'name': None}, {'link': '/awards/voting-2003.html#hart', 'name': 'Hart-4'}]",18.4,22,65,12,36,0,2,2002-03,0,22:33,12,109,0,43
0,NHL,77,6,24,0,0,187,73,0,12,1666,BOS,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-14'}]",12.3,19,50,18,23,0,0,2003-04,0,21:38,4,98,0,38
0,NHL,81,6,26,0,0,195,0,0,40,1728,TOT,0,0,"[{'link': '/awards/nhl_all_star.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#byng', 'name': 'Byng-15'}, {'link': '/awards/hart.html#2006', 'name': None}, {'link': '/awards/ross.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#selke', 'name': 'Selke-19'}]",14.9,18,0,31,29,0,0,2005-06,0,21:20,11,61,2,54
0,NHL,23,2,26,0,0,60,33,0,8,496,BOS,0,0,"[{'link': '/awards/nhl_all_star.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#byng', 'name': 'Byng-15'}, {'link': '/awards/hart.html#2006', 'name': None}, {'link': '/awards/ross.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#selke', 'name': 'Selke-19'}]",15.0,6,24,0,9,0,0,2005-06,0,21:33,3,6,1,15
0,NHL,58,4,26,0,0,135,92,0,32,1233,SJS,0,0,"[{'link': '/awards/nhl_all_star.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#byng', 'name': 'Byng-15'}, {'link': '/awards/hart.html#2006', 'name': None}, {'link': '/awards/ross.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#selke', 'name': 'Selke-19'}]",14.8,12,72,31,20,0,0,2005-06,0,21:15,8,55,1,39
