assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Denmark,0,2001-02,4,0,2,15,-5,WJ18-B
0,Rodovre IK Kobenhavn,0,2002-03,15,0,0,16,0,Denmark
7,MIF Redhawks Malmo U18,8,2002-03,12,15,2,16,0,Swe-U18
5,Denmark,2,2002-03,5,7,14,16,6,WJ18-B
7,Rodovre IK Kobenhavn,12,2003-04,35,19,48,17,0,Denmark
1,Denmark,0,2003-04,3,1,12,17,-1,WJC-B
4,Denmark,3,2003-04,6,7,32,17,3,WJ18-B
17,Rodovre Mighty Bulls,17,2004-05,32,34,40,18,0,Denmark
1,Denmark,4,2004-05,5,5,8,18,-1,WJC-B
1,Denmark,0,2004-05,3,1,4,18,2,Oly-Q
0,Denmark,0,2004-05,4,0,2,18,-2,WC-A
40,Portland Winter Hawks,24,2005-06,64,64,67,19,2,WHL
1,Denmark,3,2005-06,4,4,16,19,3,WJC-B
0,Denmark,2,2005-06,6,2,6,19,-3,WC-A
22,Manitoba Moose,12,2006-07,72,34,38,20,3,AHL
22,Manitoba Moose,21,2007-08,50,43,22,21,23,AHL
2,Denmark,2,2007-08,6,4,0,21,1,WC-A
0,Manitoba Moose,1,2008-09,2,1,2,22,0,AHL
2,Manitoba Moose,0,2009-10,5,2,5,23,-1,AHL
2,Denmark,0,2011-12,8,2,29,25,0,WC-A
10,Tappara Tampere,7,2012-13,20,17,43,26,0,Finland
2,Denmark (all),2,2013-14,7,4,2,27,0,Internationa
2,Denmark,2,2013-14,7,4,2,27,-3,WC
2,Denmark (all),3,2015-16,10,5,2,29,0,Internationa
2,Denmark,2,2015-16,8,4,2,29,-3,WC
1,Denmark (all),1,2016-17,4,2,2,30,0,Internationa
0,Denmark,1,2016-17,3,1,0,30,-4,OGQ
1,Team Europe,0,2016-17,6,1,0,30,-1,WCup
