age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,SC,13.6,3,4,5,NHL,13,0,2010-11,0,22,3,138,0,2,35,BOS,7
20,,6.5,2,1,3,NHL,7,0,2011-12,1,31,2,128,0,0,50,BOS,3
21,,1.4,1,7,-2,NHL,22,0,2012-13,0,70,1,353,0,4,112,BOS,8
22,,4.0,1,2,1,NHL,6,0,2013-14,0,25,1,120,0,0,57,DAL,3
24,,0.0,0,0,0,NHL,1,0,2015-16,0,1,0,16,0,0,4,DAL,0
