pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Ottawa Montagnards,0,0,0,OCHL,7,1939-40,19,0
4,Ottawa Car Bombers,3,0,7,UOVHL,2,1940-41,20,4
0,Ottawa RCAF Flyers,1,0,1,OCHL,3,1941-42,21,0
0,Ottawa RCAF Flyers,0,0,0,Al-Cup,2,1941-42,21,0
6,Ottawa RCAF Flyers,1,0,6,OCHL,8,1942-43,22,5
4,Ottawa RCAF Flyers,8,0,10,Al-Cup,9,1942-43,22,2
4,Vancouver RCAF Seahawks,2,0,6,NNDHL,3,1943-44,23,4
4,Kansas City Pla-Mors,8,0,15,USHL,12,1945-46,25,7
4,Kansas City Pla-Mors,7,0,11,USHL,12,1946-47,26,4
0,Kansas City Pla-Mors,3,0,3,USHL,7,1947-48,27,0
0,Kansas City Pla-Mors,0,0,0,USHL,2,1948-49,28,0
0,Kansas City Pla-Mors,0,0,0,USHL,3,1949-50,29,0
