year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,17,0,28,0,0,OHL,14,Hamilton Steelhawks,0
1988-89,18,0,56,5,0,OHL,15,Niagara Falls Thunder,5
1989-90,19,6,71,16,0,OHL,16,Niagara Falls Thunder,22
1990-91,20,0,13,0,0,IHL,4,Muskegon Lumberjacks,0
1991-92,21,2,70,5,0,IHL,14,Muskegon Lumberjacks,7
1992-93,22,1,27,0,0,IHL,4,Cleveland Lumberjacks,1
