giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,28,0,20,0,0,32,6,0,3,,NYR,0,0,[],3.1,1,5,-4,1,0,0,1997-98,0,,0,4,0,2
0,NHL,70,1,21,0,0,116,45,0,15,1021,NYR,0,0,[],7.8,5,36,-7,9,0,0,1998-99,0,14:35,4,38,0,21
0,NHL,78,3,22,0,0,184,53,0,9,1294,CGY,0,0,[],12.0,18,31,-2,22,0,0,1999-00,0,16:36,4,56,0,22
0,NHL,77,5,23,0,0,197,65,0,15,1480,CGY,0,0,[],11.7,12,42,-12,23,0,1,2000-01,0,19:13,10,46,1,26
0,NHL,56,3,24,0,0,140,33,0,6,970,CGY,0,0,[],10.0,7,19,-18,14,0,0,2001-02,0,17:20,7,48,0,13
0,NHL,67,4,25,0,0,148,50,0,14,1277,TOT,0,0,[],11.5,11,33,-14,17,0,0,2002-03,0,19:04,6,85,1,18
0,NHL,10,0,25,0,0,21,3,0,1,147,CGY,0,0,[],4.8,1,2,-3,1,0,0,2002-03,0,14:41,0,8,0,1
0,NHL,57,4,25,0,0,127,47,0,13,1130,ATL,0,0,[],12.6,10,31,-11,16,0,0,2002-03,0,19:50,6,77,1,17
0,NHL,45,3,26,0,0,133,52,0,12,1004,ATL,0,0,[],14.3,12,33,-8,19,0,1,2003-04,0,22:19,6,85,0,21
0,NHL,82,4,28,0,0,212,97,0,36,1682,ATL,0,0,[],13.2,13,69,7,28,0,1,2005-06,0,20:30,14,100,2,31
0,NHL,82,3,29,0,0,221,96,0,39,1658,BOS,0,0,[],10.0,11,74,-19,22,0,1,2006-07,0,20:13,10,96,0,35
76,NHL,74,2,30,753,340,196,78,38,27,1519,BOS,47,51.6,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-8'}]",7.7,11,63,3,15,802,0,2007-08,11,20:31,4,66,2,34
52,NHL,82,5,31,641,347,213,88,24,21,1602,BOS,54,49.8,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-2009.html#hart', 'name': 'Hart-26'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-22'}]",11.7,16,63,25,25,635,0,2008-09,19,19:32,9,70,2,40
25,NHL,41,2,32,320,152,90,33,13,11,762,BOS,17,49.0,[],11.1,4,23,2,10,307,0,2009-10,11,18:35,6,14,0,12
18,NHL,25,1,33,161,83,50,10,5,4,395,BOS,3,50.9,[],4.0,2,8,-7,2,167,0,2010-11,4,15:48,0,29,0,4
