year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1975-76,16,0,0,0,0,Finland,3,Assat Pori,0
1977-78,18,5,5,4,0,Finland,9,Assat Pori,9
1978-79,19,7,7,4,0,Finland,8,Assat Pori,11
1979-80,20,7,10,2,0,Finland,7,Assat Pori,9
1980-81,21,1,2,0,0,Finland,2,Assat Pori,1
1981-82,22,5,8,4,0,Finland,9,Assat Pori,9
1983-84,24,4,10,2,0,Finland,9,Assat Pori,6
1984-85,25,5,2,4,0,AHL,15,Baltimore Skipjacks,9
1988-89,29,5,2,3,0,Finland,6,TPS Turku,8
1989-90,30,2,6,1,0,Finland-2,3,Assat Pori,3
1991-92,32,1,8,2,0,Finland,8,Assat Pori,3
1992-93,33,2,8,3,0,Finland,8,Assat Pori,5
1993-94,34,1,4,0,0,Finland,5,Assat Pori,1
1994-95,35,3,0,1,0,Denmark,6,Rungsted IK,4
