age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,0.0,0,0,0,NHL,3,0,1993-94,0,6,0,,0,4,,CGY,0
26,,0.0,0,1,0,NHL,7,0,1994-95,0,6,0,,0,2,,CGY,1
29,,0.0,0,0,0,NHL,2,0,1997-98,0,2,0,,0,2,,DAL,0
