league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,22,6,1,0,,DET,[],0.0,0,1,2,0,0,1995-96,,0,17,0,1
NHL,75,0,23,63,11,0,,DET,[],6.3,4,7,1,4,0,1996-97,,0,129,0,7
NHL,64,0,24,51,9,0,,TOT,[],3.9,2,7,3,2,0,1997-98,,0,81,0,7
NHL,54,0,24,43,7,0,,DET,[],4.7,2,5,2,2,0,1997-98,,0,71,0,5
NHL,10,0,24,8,2,0,,MDA,[],0.0,0,2,1,0,0,1997-98,,0,10,0,2
NHL,70,0,25,75,3,0,1349,MDA,[],1.3,1,2,-20,1,0,1998-99,19:16,0,112,0,2
NHL,62,0,26,27,8,0,719,DAL,[],0.0,0,8,0,0,0,1999-00,11:36,0,53,0,8
NHL,75,0,27,64,13,0,1561,CBJ,[],4.7,2,10,7,3,1,2000-01,20:48,0,94,1,9
NHL,76,0,28,60,8,0,1329,TOT,[],0.0,0,8,-13,0,0,2001-02,17:29,0,84,1,7
NHL,61,0,28,46,6,0,1043,CBJ,[],0.0,0,6,-10,0,0,2001-02,17:06,0,54,1,5
NHL,15,0,28,14,2,0,286,PIT,[],0.0,0,2,-3,0,0,2001-02,19:03,0,30,0,2
NHL,76,0,29,54,4,0,1290,PIT,[],5.6,3,1,-28,3,0,2002-03,16:58,0,76,0,1
NHL,14,0,30,10,0,0,184,TOT,[],0.0,0,0,-5,0,0,2003-04,13:10,0,2,0,0
NHL,7,0,30,6,0,0,92,CBJ,[],0.0,0,0,-2,0,0,2003-04,13:12,0,2,0,0
NHL,7,0,30,4,0,0,92,NYR,[],0.0,0,0,-3,0,0,2003-04,13:08,0,0,0,0
NHL,4,0,32,2,3,0,73,CBJ,[],50.0,1,2,1,1,0,2005-06,18:13,0,0,0,2
