league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,19,0,0,0,,BOS,[],0,0,0,0,0,0,1959-60,,0,0,0,0
NHL,68,0,27,93,16,2,,LAK,[],3.2,2,13,-10,3,0,1967-68,,1,84,0,11
NHL,75,0,28,151,22,2,,LAK,[],2.0,3,19,-24,3,0,1968-69,,0,85,1,16
NHL,75,1,29,177,21,2,,TOT,[],1.7,3,18,-16,3,0,1969-70,,0,89,0,16
NHL,55,0,29,115,10,1,,LAK,[],0.9,1,9,-25,1,0,1969-70,,0,77,0,8
NHL,20,1,29,62,11,1,,DET,[],3.2,2,9,9,2,0,1969-70,,0,12,0,8
NHL,58,0,30,118,19,2,,TOT,[],2.5,3,16,-2,3,0,1970-71,,0,71,1,13
NHL,44,0,30,90,12,1,,DET,[],3.3,3,9,-13,3,0,1970-71,,0,48,1,7
NHL,14,0,30,28,7,1,,NYR,[],0.0,0,7,11,0,0,1970-71,,0,23,0,6
NHL,68,0,31,166,16,1,,NYR,[],1.2,2,14,41,2,0,1971-72,,0,67,2,11
NHL,72,0,32,159,32,3,,NYR,[],4.4,6,25,41,7,0,1972-73,,1,74,0,22
NHL,48,0,33,98,15,1,,NYR,[],3.1,2,12,16,3,1,1973-74,,0,56,2,9
NHL,42,0,34,56,9,1,,NYR,[],1.8,0,8,12,1,0,1974-75,,1,30,0,7
