average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,2,0,0,0,0,0,0,1960-61,BOS,0,0,[],0,,1
,11,0,0,NHL,21,0,116,0,0,0,0,0,0,1961-62,BOS,3,8,[],0,,66
,12,0,0,NHL,22,0,117,0,0,0,0,0,0,1962-63,BOS,1,11,[],0,,0
,14,0,0,NHL,23,0,145,0,0,3,1,0,0,1963-64,BOS,4,10,[],0,,70
,35,0,0,NHL,24,0,156,0,0,6,2,0,0,1964-65,BOS,8,27,"[{'link': '/awards/voting-1965.html#norris', 'name': 'Norris-7'}]",0,,0
,18,0,0,NHL,25,0,113,0,0,3,2,0,0,1965-66,BOS,5,13,[],0,,27
,16,1,0,NHL,26,0,67,0,0,1,5,0,0,1966-67,BOS,6,10,"[{'link': '/awards/voting-1967.html#norris', 'name': 'Norris-10'}]",0,,47
,43,0,0,NHL,27,29,133,14,113,4,3,0,7,1967-68,BOS,7,36,[],6.2,,72
,46,0,0,NHL,28,25,99,9,131,5,3,1,12,1968-69,BOS,8,38,"[{'link': '/awards/nhl_all_star.html#1969', 'name': None}, {'link': '/awards/voting-1969.html#norris', 'name': 'Norris-3'}]",6.1,,65
,42,0,0,NHL,30,34,60,37,103,5,0,2,1,1970-71,BOS,5,37,[],4.9,,78
,17,0,0,NHL,31,16,21,10,41,1,0,0,0,1971-72,BOS,1,16,[],2.4,,54
,46,0,0,WHA,32,0,47,0,0,14,2,0,0,1972-73,NEW,16,30,[],0,,0
,33,1,0,WHA,33,0,42,0,0,7,0,0,0,1973-74,NEW,7,26,[],0,,75
,20,0,0,WHA,34,0,29,-13,75,5,1,0,0,1974-75,NEW,6,14,[],8.0,,57
,28,0,0,WHA,35,0,73,32,61,5,0,0,0,1975-76,WNJ,5,23,[],8.2,,79
,25,0,0,WHA,36,0,45,12,59,2,2,0,0,1976-77,WNJ,4,21,[],6.8,,70
,26,0,0,WHA,37,0,52,19,88,2,2,0,0,1977-78,WNJ,4,22,[],4.5,,73
,2,0,0,WHA,38,0,16,-7,13,0,0,0,0,1978-79,WNJ,0,2,[],0.0,,20
