power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
1,4,2,0,NHL,1967-68,27,1,BOS,,1,11,-3,0,8,,,12.5,0
0,10,9,0,NHL,1968-69,28,2,BOS,,7,18,3,0,28,,,7.1,2
0,7,1,0,NHL,1970-71,30,1,BOS,,0,25,-1,0,13,,,7.7,1
0,10,0,0,NHL,1971-72,31,0,BOS,,0,0,-1,0,0,,SC,0,0
0,12,6,0,WHA,1972-73,32,1,NEW,,5,25,0,0,0,,,0,1
0,7,4,0,WHA,1973-74,33,0,NEW,,4,2,0,0,0,,,0,0
0,3,0,0,WHA,1974-75,34,0,NEW,,0,0,0,0,0,,,0,0
0,11,2,0,WHA,1975-76,35,0,WNJ,,2,16,6,0,0,,,0,0
0,20,4,0,WHA,1976-77,36,1,WNJ,,3,12,-4,0,0,,,0,0
0,8,2,0,WHA,1977-78,37,0,WNJ,,2,2,4,0,0,,,0,0
