pim,team,assists,plus_minus,points,league,games_played,year,age,goals
103,Gloucester Rangers,16,0,25,ON-Jr.A,50,1981-82,16,9
55,Oshawa Generals,23,0,29,OHL,70,1982-83,17,6
54,Oshawa Generals,35,0,46,OHL,57,1983-84,18,11
10,Baltimore Skipjacks,3,0,4,AHL,19,1985-86,20,1
78,Muskegon Lumberjacks,27,0,36,IHL,51,1985-86,20,9
64,Baltimore Skipjacks,21,0,26,AHL,75,1986-87,21,5
49,Muskegon Lumberjacks,31,0,40,IHL,64,1987-88,22,9
85,Muskegon Lumberjacks,53,0,63,IHL,74,1988-89,23,10
12,Flint Spirits,6,0,9,IHL,26,1989-90,24,3
13,Cape Breton Oilers,9,0,9,AHL,32,1989-90,24,0
2,Binghamton Rangers,3,0,3,AHL,11,1990-91,25,0
46,Muskegon Lumberjacks,32,0,37,IHL,62,1990-91,25,5
22,Muskegon Fury,37,0,46,ColHL,45,1992-93,27,9
33,Muskegon Fury,30,0,38,ColHL,37,1993-94,28,8
60,Muskegon Fury,49,0,70,ColHL,62,1994-95,29,21
