bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,4.62,0,0,MJHL,0,16,0,0,0,0,0,0,77,0,1941-42,Portage Terriers,2,0,0,14,17,1000
0,9,0,2.33,0,0,AHL,0,17,0,0,0,0,0,0,125,0,1942-43,Buffalo Bisons,17,0,7,28,52,3220
0,0,0,3.50,0,0,WNDHL,0,18,0,0,0,0,0,0,35,0,1943-44,Winnipeg Navy,0,0,0,0,10,600
0,0,0,3.00,0,0,X-Games,0,18,0,0,0,0,0,0,6,0,1943-44,Cornwallis Navy,0,0,0,2,2,120
0,0,0,5.76,0,0,X-Games,0,19,0,0,0,0,0,0,24,0,1944-45,Cornwallis Navy,0,0,0,0,5,250
0,1,0,4.11,0,0,AHL,0,20,0,0,0,0,0,0,152,0,1945-46,Providence Reds,19,0,4,14,37,2220
0,1,0,3.48,0,0,AHL,0,21,0,0,0,0,0,0,80,0,1946-47,Pittsburgh Hornets,7,0,5,11,23,1380
0,1,0,2.58,0,0,PCHL,0,21,0,0,0,0,0,0,67,0,1946-47,Hollywood Wolves,0,0,0,0,26,1560
0,1,0,5.19,0,0,AHL,0,22,0,0,0,0,0,0,332,0,1947-48,Washington Lions,42,0,6,14,64,3840
0,0,0,4.00,0,0,AHL,0,23,0,0,0,0,0,0,16,0,1948-49,Springfield Indians,3,0,0,1,4,240
0,0,0,2.88,0,0,USHL,0,23,0,0,0,0,0,0,141,0,1948-49,2 Teams,12,0,10,26,49,2940
0,0,0,4.38,0,0,USHL,0,23,0,0,0,0,0,0,57,0,1948-49,Fort Worth Rangers,5,0,3,5,13,780
0,0,0,2.33,0,0,USHL,0,23,0,0,0,0,0,0,84,0,1948-49,Omaha Knights,7,0,7,21,36,2160
0,0,0,4.17,0,0,USHL,0,24,0,0,0,0,0,0,121,0,1949-50,Louisville Blades,13,0,3,13,29,1740
0,2,0,3.17,0,0,AHL,0,24,0,0,0,0,0,0,114,0,1949-50,Buffalo Bisons,14,0,5,17,36,2160
0,2,0,3.54,0,0,AHL,0,25,0,0,0,0,0,0,209,0,1950-51,2 Teams,31,0,2,25,58,3540
0,0,0,3.29,0,0,AHL,0,25,0,0,0,0,0,0,23,0,1950-51,Buffalo Bisons,2,0,0,5,7,420
0,2,0,3.58,0,0,AHL,0,25,0,0,0,0,0,0,186,0,1950-51,Springfield Indians,29,0,2,20,51,3120
0,0,0,3.83,0,0,AHL,0,26,0,0,0,0,0,0,244,0,1951-52,Syracuse Warriors,38,0,1,24,63,3820
0,6,0,3.10,0,0,AHL,0,27,0,0,0,0,0,0,200,0,1952-53,Syracuse Warriors,31,0,2,31,64,3870
0,0,0,3.59,0,0,AHL,0,28,0,0,0,0,0,0,176,0,1953-54,Syracuse Warriors,25,0,3,21,49,2940
0,0,0,4.70,0,0,AHL,0,29,0,0,0,0,0,0,47,0,1954-55,Springfield Indians,8,0,0,2,10,600
0,0,0,5.18,0,0,AHL,0,30,0,0,0,0,0,0,57,0,1955-56,Springfield Indians,7,0,0,4,11,660
0,1,0,3.38,0,0,QHL,0,30,0,0,0,0,0,0,48,0,1955-56,Trois-Rivieres Lions,8,0,0,6,14,852
0,0,0,2.40,0,0,QHL,0,31,0,0,0,0,0,0,10,0,1956-57,Trois-Rivieres Lions,1,0,1,2,4,250
0,0,0,3.76,0,0,EOHL,0,31,0,0,0,0,0,0,154,0,1956-57,Belleville McFarlands,17,0,5,19,41,2460
0,4,0,3.59,0,0,EOHL,0,32,0,0,0,0,0,0,176,0,1957-58,Belleville McFarlands,17,0,3,29,49,2940
0,2,0,3.39,0,0,EOHL,0,33,0,0,0,0,0,0,156,0,1958-59,Belleville McFarlands,0,0,0,0,46,2760
0,2,0,1.50,0,0,WEC-A,0,33,0,0,0,0,0,0,9,0,1958-59,Canada,1,0,0,5,6,360
0,0,0,4.68,0,0,OHA-Sr.,0,34,0,0,0,0,0,0,39,0,1959-60,Belleville McFarlands,0,0,0,0,9,500
