age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,12.5,1,0,2,NHL,4,0,1987-88,0,8,1,,0,0,,HAR,1
21,,12.5,2,0,-4,NHL,4,0,1988-89,0,16,2,,0,4,,HAR,2
22,,13.3,2,0,-2,NHL,7,0,1989-90,0,15,2,,0,2,,HAR,2
23,SC,4.8,0,6,1,NHL,17,0,1990-91,0,21,1,,1,2,,PIT,7
25,,17.4,4,1,5,NHL,6,0,1992-93,2,23,4,,0,0,,QUE,5
27,,25.0,2,3,3,NHL,6,1,1994-95,0,12,3,,0,2,,QUE,6
28,SC,4.9,3,12,6,NHL,0,0,1995-96,0,61,3,,0,10,,COL,15
29,,19.0,2,2,-1,NHL,17,0,1996-97,0,21,4,,2,14,,COL,6
31,,10.0,3,7,2,NHL,13,0,1998-99,1,40,4,17:56,1,10,233,STL,11
32,,0,3,2,1,NHL,6,0,1999-00,0,15,6,17:18,3,8,104,STL,8
33,,11.5,4,7,9,NHL,15,0,2000-01,0,52,6,20:34,0,2,309,STL,13
34,,13.6,1,0,-1,NHL,10,1,2001-02,0,22,3,17:40,1,2,177,STL,3
35,,12.5,2,3,5,NHL,10,0,2002-03,1,32,4,19:12,2,6,192,DAL,7
36,,11.1,0,0,1,NHL,4,0,2003-04,0,9,1,15:05,1,2,60,DAL,1
