year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,17,2,6,4,0,USHS,19,Great Plains,6
2009-10,17,10,18,25,0,USHS,27,Grand Forks Central High,35
2010-11,18,3,58,19,18,NAHL,56,Alexandria Blizzard,22
2011-12,19,9,27,25,36,USHL,56,Lincoln Stars,34
2012-13,20,12,20,37,27,USHL,62,Lincoln Stars,49
2013-14,21,6,23,15,15,NCAA,41,North Dakota,21
2014-15,22,5,31,17,7,NCAA,41,North Dakota,22
2015-16,23,0,0,0,0,AHL,0,Ontario Reign,0
2015-16,23,5,14,14,31,NCAA,41,North Dakota,19
2016-17,24,6,28,12,-1,AHL,38,Ontario Reign,18
