age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,100.0,1,0,-2,NHL,3,0,1984-85,0,1,1,,0,5,,DET,1
22,,11.8,1,3,-1,NHL,16,0,1986-87,2,17,2,,1,71,,DET,5
23,,0.0,0,1,1,NHL,10,0,1987-88,0,7,0,,0,13,,DET,1
24,,0.0,0,1,0,NHL,3,0,1988-89,0,4,0,,0,6,,DET,1
26,,0.0,0,2,-3,NHL,6,0,1990-91,0,6,0,,0,21,,NYR,2
27,,11.1,1,1,-3,NHL,12,0,1991-92,0,9,1,,0,38,,NYR,2
29,SC,6.3,1,1,-1,NHL,20,0,1993-94,0,16,1,,0,17,,NYR,2
30,,0.0,0,0,0,NHL,10,0,1994-95,0,1,0,,0,8,,NYR,0
31,,0,0,0,0,NHL,1,0,1995-96,0,0,0,,0,0,,VAN,0
32,SC,6.3,1,3,5,NHL,19,0,1996-97,0,16,1,,0,22,,DET,4
33,SC,30.8,4,0,-3,NHL,18,0,1997-98,0,13,4,,0,30,,DET,4
