average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,0,0,0,0,0,0,0,1964-65,BOS,0,0,[],0,,2
,4,0,0,NHL,21,0,6,0,0,3,0,0,0,1965-66,BOS,3,1,[],0,,13
,8,0,0,NHL,22,0,21,0,0,3,0,0,0,1966-67,BOS,3,5,[],0,,18
,33,0,0,NHL,23,17,68,-8,154,12,2,0,2,1967-68,MNS,14,19,[],9.1,,68
,24,3,0,NHL,24,6,110,-27,196,10,4,0,4,1968-69,MNS,14,10,[],7.1,,68
,65,4,0,NHL,25,21,89,-9,230,25,11,0,8,1969-70,MNS,36,29,[],15.7,,75
,65,7,1,NHL,26,23,85,-13,295,28,5,0,8,1970-71,MNS,34,31,"[{'link': '/awards/voting-1971.html#hart', 'name': 'Hart-14'}]",11.5,,77
,62,8,0,NHL,27,20,59,11,295,25,6,0,11,1971-72,MNS,31,31,[],10.5,,78
,60,2,0,NHL,28,29,97,24,260,19,8,0,4,1972-73,MNS,27,33,[],10.4,,75
,74,4,1,NHL,29,19,73,3,321,35,12,0,7,1973-74,MNS,48,26,[],15.0,,74
,72,3,1,NHL,30,23,77,-37,273,25,11,0,12,1974-75,MNS,37,35,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-9'}]",13.6,,71
,46,3,0,NHL,31,17,47,-19,174,18,6,0,5,1975-76,MNS,24,22,[],13.8,,68
,27,2,0,NHL,32,13,49,-25,135,11,1,1,1,1976-77,TOT,12,15,[],8.9,,77
,5,0,0,NHL,32,2,6,-8,39,1,1,1,0,1976-77,MNS,2,3,[],5.1,,16
,22,2,0,NHL,32,11,43,-17,96,10,0,0,1,1976-77,NYR,10,12,[],10.4,,61
,1,0,0,NHL,33,1,12,1,7,0,0,0,0,1977-78,NYR,0,1,[],0.0,,7
,18,0,0,WHA,33,0,10,2,51,8,0,0,0,1977-78,INR,8,10,[],15.7,,32
,6,0,0,WHA,34,0,14,-3,27,4,0,0,0,1978-79,EDO,4,2,[],14.8,,17
