assists,year,games_played,points,goals,team,age,pim,plus_minus,league
14,2008-09,13,22,8,Wenatchee Wild,18,34,10,NAHL
4,2009-10,9,6,2,Indiana Ice,19,2,-2,USHL
0,2013-14,4,1,1,Manchester Monarchs,23,0,0,AHL
6,2014-15,19,13,7,Manchester Monarchs,24,10,6,AHL
7,2015-16,13,11,4,Ontario Reign,25,14,2,AHL
