pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Kitchener Greenshirts,2,0,2,OHA-Jr.,4,1951-52,17,0
0,Kitchener Greenshirts,1,0,1,OHA-Jr.,4,1953-54,19,0
17,Toronto Marlboros,7,0,9,OHA-Jr.,13,1954-55,20,2
2,Toronto Marlboros,6,0,13,M-Cup,11,1954-55,20,7
0,Chicoutimi Sagueneens,1,0,1,QHL,5,1955-56,21,0
2,Montreal Royals,0,0,0,QHL,4,1956-57,22,0
0,Montreal Royals,2,0,2,QHL,7,1957-58,23,0
0,Knoxville Knights,2,0,4,EHL,8,1961-62,27,2
2,Knoxville Knights,0,0,0,EHL,5,1962-63,28,0
4,Knoxville Knights,2,0,5,EHL,8,1963-64,29,3
0,Knoxville Knights,4,0,10,EHL,10,1964-65,30,6
0,Knoxville Knights,0,0,0,EHL,3,1965-66,31,0
