shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
3.8,1993-94,4,0,,0,26,1,0,-4,1,PHI,1,22,0,NHL,0,,8,2,[],1
2.2,1994-95,14,4,,1,93,3,1,4,8,MDA,2,23,1,NHL,0,,25,10,[],1
4.3,1995-96,24,1,,0,47,1,2,-12,2,MDA,2,24,0,NHL,0,,16,4,[],0
