assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1916-17,8,31,31,Toronto Aura Lee,18,0,0,OHA-Jr.
1,1918-19,9,14,13,Toronto St. Patricks,20,0,0,OHA-Sr.
4,1929-30,34,15,11,New Haven Eagles,31,16,0,Can-Am
