average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,2,0,0,NHL,24,1,0,1,10,1,0,0,0,1983-84,MNS,1,1,[],10.0,,6
,23,1,0,NHL,25,10,23,-15,81,9,3,0,1,1984-85,MNS,12,11,[],14.8,,36
,55,3,4,NHL,26,27,87,-6,173,18,0,1,5,1985-86,MNS,22,33,[],12.7,,80
,54,2,5,NHL,27,21,142,-2,197,14,6,0,8,1986-87,MNS,25,29,[],12.7,,76
,48,2,1,NHL,28,17,71,-7,173,13,10,0,7,1987-88,TOT,24,24,[],13.9,,70
,12,0,0,NHL,28,3,39,-11,66,3,4,0,2,1987-88,MNS,7,5,[],10.6,,28
,36,2,1,NHL,28,14,32,4,107,10,6,0,5,1987-88,CHI,17,19,[],15.9,,42
,78,5,10,NHL,29,37,89,8,217,18,5,1,7,1988-89,CHI,33,45,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-1989.html#selke', 'name': 'Selke-7'}]",15.2,,0
,54,1,3,NHL,30,24,102,1,180,17,2,2,6,1989-90,CHI,22,32,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-29'}]",12.2,,73
,45,7,6,NHL,31,14,88,12,189,14,4,3,4,1990-91,CHI,24,21,"[{'link': '/awards/selke.html#1991', 'name': None}]",12.7,,80
,47,1,1,NHL,32,19,89,-5,222,10,6,5,6,1991-92,CHI,17,30,"[{'link': '/awards/voting-1992.html#selke', 'name': 'Selke-19'}]",7.7,,80
,37,5,2,NHL,33,17,139,0,187,17,1,0,0,1992-93,CHI,20,17,"[{'link': '/awards/voting-1993.html#selke', 'name': 'Selke-7'}]",10.7,,84
,33,5,2,NHL,34,16,45,13,122,13,0,1,1,1993-94,CHI,15,18,[],12.3,,67
,13,0,1,NHL,35,8,42,2,68,2,1,0,1,1994-95,CHI,4,9,[],5.9,,40
