assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
61,1,36,33,,7.5,1.0,25,,30,RW,8.5,31,NYR,/players/g/gilbero01.html,0,22,11,1,Rod Gilbert,15.1,1975,97,0,76,239
55,6,36,34,,6.9,1.1,21,,23,C,7.9,32,NYR,/players/r/ratelje01.html,0,26,15,1,Jean Ratelle,17.6,1975,91,0,79,205
48,6,41,23,,7.1,1.4,25,,13,LW,8.4,35,NYR,/players/v/vickest01.html,0,64,16,10,Steve Vickers,21.8,1975,89,0,80,188
37,3,24,28,,3.4,1.5,15,,8,RW,4.9,28,NYR,/players/f/fairbbi01.html,1,10,7,13,Bill Fairbairn,12.6,1975,61,2,80,191
35,0,24,31,,3.4,0.9,21,,8,C,4.3,27,NYR,/players/s/stemkpe01.html,0,63,3,-3,Pete Stemkowski,15.1,1975,59,0,77,159
44,2,13,26,,4.3,3.5,5,,19,D,7.8,25,NYR,/players/p/parkbr01.html,0,104,8,6,Brad Park,6.9,1975,57,0,65,189
25,3,25,28,,2.8,1.3,20,,2,C,4.1,23,NYR,/players/s/sandede01.html,0,106,3,10,Derek Sanderson,13.3,1975,50,2,75,188
37,2,8,20,,2.8,3.9,8,,12,D,6.7,25,NYR,/players/g/grescro01.html,0,93,0,8,Ron Greschner,6.6,1975,45,0,70,122
15,4,26,24,,2.1,1.1,22,,4,LW,3.3,11,NYR,/players/p/polisgr01.html,0,55,4,3,Greg Polis,12.2,1975,41,0,76,213
18,2,22,21,,3.0,0.4,16,,9,RW,3.4,9,NYR,/players/m/middlri01.html,0,19,6,-6,Rick Middleton,20.8,1975,40,0,47,106
25,1,11,27,,1.1,0.9,9,,9,C,2.0,16,NYR,/players/t/tkaczwa01.html,0,34,2,1,Walt Tkaczuk,8.2,1975,36,0,62,134
32,1,4,29,,1.6,3.7,4,,1,D,5.4,30,NYR,/players/m/marotgi01.html,1,69,0,0,Gilles Marotte,2.7,1975,36,0,77,148
17,3,17,30,,0.7,0.6,13,,0,LW,1.3,17,NYR,/players/i/irvinte01.html,0,66,4,-15,Ted Irvine,9.8,1975,34,0,79,174
16,1,17,23,,0.7,0.9,14,,3,RW,1.6,13,NYR,/players/b/butleje01.html,0,102,1,-5,Jerry Butler,10.8,1975,33,2,78,157
15,0,3,27,,0.3,4.0,3,,0,D,4.4,14,NYR,/players/b/beverni01.html,1,19,0,13,Nick Beverley,3.8,1975,18,0,67,79
10,0,1,22,,0.2,1.6,1,,0,D,1.9,9,NYR,/players/b/bednajo01.html,1,37,0,-1,John Bednarski,2.2,1975,11,0,35,45
8,0,1,34,,-0.1,2.8,0,,1,D,2.7,7,NYR,/players/r/rolfeda01.html,0,30,1,12,Dale Rolfe,1.8,1975,9,0,42,56
7,0,1,32,,0.0,1.7,1,,2,D,1.7,5,NYR,/players/h/harriro01.html,0,22,0,0,Ron Harris,2.6,1975,8,0,34,38
1,1,5,25,,-1.7,0.8,4,,0,LW,-0.9,1,NYR,/players/w/wilsobe01.html,0,66,1,0,Bert Wilson,13.2,1975,6,0,61,38
2,1,2,34,,0.1,0.0,0,,2,RW,0.2,0,NYR,/players/r/roussbo01.html,0,0,2,-2,Bobby Rousseau,22.2,1975,4,0,8,9
2,0,1,22,,-0.6,0.4,1,,0,C,-0.2,2,NYR,/players/m/macmibo01.html,0,4,0,3,Bob MacMillan,6.3,1975,3,0,22,16
2,0,0,18,,0.1,0.3,0,,0,D,0.4,2,NYR,/players/m/malonda02.html,0,0,0,2,Dave Maloney,0.0,1975,2,0,4,2
2,0,0,27,,0.0,0.7,0,,0,D,0.7,2,NYR,/players/z/zanusjo01.html,0,4,0,5,Joe Zanussi,0.0,1975,2,0,8,8
0,0,1,20,,0.1,0.0,1,,0,RW,0.2,0,NYR,/players/h/hollaje01.html,0,0,0,1,Jerry Holland,100.0,1975,1,0,1,1
1,0,0,23,,-0.2,0.0,0,,0,RW,-0.2,1,NYR,/players/m/monahha01.html,0,4,0,-2,Hartland Monahan,0.0,1975,1,0,6,5
1,0,0,30,,0.0,0.0,0,,0,D,0.0,1,NYR,/players/s/seiliro01.html,0,0,0,-4,Rod Seiling,0.0,1975,1,0,4,4
0,0,0,35,,0.0,0.0,0,,0,G,5.4,0,NYR,/players/g/giacoed01.html,0,20,0,0,Ed Giacomin,,1975,0,0,37,0
0,0,0,23,,0.0,0.0,0,,0,G,0.0,0,NYR,/players/r/ridlecu01.html,0,0,0,0,Curt Ridley,,1975,0,0,2,0
0,0,0,34,,0.0,0.0,0,,0,G,7.5,0,NYR,/players/v/villegi01.html,0,2,0,0,Gilles Villemure,,1975,0,0,45,0
0,0,0,26,,0.0,0.0,0,,0,G,0.3,0,NYR,/players/w/wilsodu01.html,0,0,0,0,Dunc Wilson,,1975,0,0,3,0
