giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,5,0,20,0,0,5,0,0,0,107,LAK,0,0,[],0.0,0,0,-5,0,0,0,2006-07,0,21:23,0,18,0,0
62,NHL,74,0,21,2,176,81,11,84,0,1605,LAK,23,60.0,[],3.7,3,8,-19,3,3,0,2007-08,136,21:42,0,76,0,8
29,NHL,41,0,22,0,103,50,11,68,3,831,LAK,9,0,[],12.0,3,5,-18,6,0,0,2008-09,51,20:17,3,46,0,2
41,NHL,80,0,23,0,323,130,36,143,10,1809,LAK,12,0,[],6.2,5,28,-15,8,0,0,2009-10,85,22:37,3,48,0,18
59,NHL,82,0,24,0,385,153,42,84,25,1902,LAK,16,0,[],3.3,2,37,-21,5,0,0,2010-11,133,23:12,3,44,1,11
44,NHL,82,5,25,0,348,176,38,103,12,1949,TOT,21,0,[],6.8,7,26,-7,12,0,0,2011-12,129,23:46,5,39,0,14
35,NHL,61,4,25,0,255,120,24,68,9,1373,LAK,12,0,[],6.7,3,16,-12,8,0,0,2011-12,84,22:31,5,24,0,7
9,NHL,21,1,25,0,93,56,14,35,3,576,CBJ,9,0,[],7.1,4,10,5,4,0,0,2011-12,45,27:25,0,15,0,7
20,NHL,44,1,26,0,196,96,19,66,5,1143,CBJ,9,0,[],5.2,2,14,-5,5,0,0,2012-13,90,25:58,3,12,0,9
40,NHL,82,0,27,1,287,147,33,180,14,2024,CBJ,17,0.0,[],3.4,1,28,-7,5,0,0,2013-14,127,24:41,4,48,0,14
30,NHL,79,1,28,0,273,141,40,157,18,1909,CBJ,18,0,[],5.7,5,32,-13,8,0,0,2014-15,131,24:10,3,44,0,14
30,NHL,60,2,29,1,205,86,14,98,3,1451,CBJ,8,0.0,[],7.0,3,8,-16,6,0,0,2015-16,102,24:11,3,25,0,5
27,NHL,0,1,30,0,224,116,23,94,1,1789,CBJ,20,100.0,[],4.3,4,18,23,5,1,0,2016-17,134,21:49,1,32,1,16
