year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,15,2,8,1,0,Sweden-3,21,IFK Munkfors,3
1990-91,16,10,20,18,0,Sweden-3,32,IFK Munkfors,28
1991-92,17,12,42,20,0,Sweden-3,31,IFK Munkfors,32
1992-93,18,19,44,11,0,Sweden-3,35,IFK Munkfors,30
1993-94,19,17,87,26,0,Sweden-3,31,IFK Munkfors,43
1994-95,20,8,30,17,0,Sweden-2,21,IFK Munkfors,25
1994-95,20,1,0,0,0,Sweden,13,Leksands IF,1
1995-96,21,6,36,5,0,Sweden,40,Farjestads BK Karlstad,11
1996-97,22,9,32,5,0,Sweden,44,Farjestads BK Karlstad,14
1997-98,23,6,46,19,0,Sweden,45,Farjestads BK Karlstad,25
1998-99,24,4,14,4,0,Sweden,21,Farjestads BK Karlstad,8
1998-99,24,1,2,0,0,EuroHL,2,Farjestads BK Karlstad,1
1998-99,24,2,2,1,-1,AHL,13,Providence Bruins,3
1998-99,24,0,2,1,0,WC-A,10,Sweden,1
1999-00,25,8,48,14,0,Sweden,45,Farjestads BK Karlstad,22
1999-00,25,2,4,1,-1,WC-A,7,Sweden,3
2000-01,26,7,59,15,0,Sweden,49,Farjestads BK Karlstad,22
2001-02,27,5,56,18,0,Sweden,45,Farjestads BK Karlstad,23
2002-03,28,13,59,17,0,Sweden,44,Farjestads BK Karlstad,30
2002-03,28,2,4,6,0,WC-A,9,Sweden,8
2003-04,29,11,30,22,0,Sweden,42,Farjestads BK Karlstad,33
2004-05,30,11,56,21,0,Sweden,48,Farjestads BK Karlstad,32
2004-05,30,1,2,4,3,WC-A,8,Sweden,5
2005-06,31,6,16,5,0,Sweden,18,Farjestads BK Karlstad,11
2006-07,32,26,58,29,0,Sweden,51,Farjestads BK Karlstad,55
2007-08,33,2,4,4,0,Sweden,17,Farjestads BK Karlstad,6
2008-09,34,6,14,7,0,Sweden,27,Farjestads BK Karlstad,13
