shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
95,0,0,83,245,4,0,2003-04,0,1,2.94,WHL,0,12,0,0,3,0,.874,17,0,0,0,0,Kamloops Blazers
193,0,0,171,362,6,0,2004-05,0,2,3.65,WHL,0,22,0,0,4,0,.886,18,0,0,0,0,Kamloops Blazers
206,0,0,188,395,6,1,2006-07,0,2,2.73,ECHL,0,18,0,0,4,0,.913,20,2,0,1,0,Stockton Thunder
