pim,team,assists,plus_minus,points,league,games_played,year,age,goals
75,Lethbridge Hurricanes,0,-2,2,WHL,23,2000-01,16,2
163,2 Teams,5,-7,15,WHL,57,2001-02,17,10
110,Lethbridge Hurricanes,1,-6,9,WHL,36,2001-02,17,8
53,Vancouver Giants,4,-1,6,WHL,21,2001-02,17,2
200,Vancouver Giants,10,-15,20,WHL,72,2002-03,18,10
267,Vancouver Giants,8,-16,18,WHL,69,2003-04,19,10
193,Vancouver Giants,12,-3,32,WHL,70,2004-05,20,20
190,Philadelphia Phantoms,3,-8,5,AHL,64,2005-06,21,2
199,Philadelphia Phantoms,6,5,11,AHL,61,2006-07,22,5
181,Philadelphia Phantoms,11,9,21,AHL,72,2007-08,23,10
153,Milwaukee Admirals,8,11,11,AHL,55,2008-09,24,3
236,Milwaukee Admirals,13,10,25,AHL,74,2009-10,25,12
144,Rochester Americans,6,-11,13,AHL,56,2010-11,26,7
163,Oklahoma City Barons,4,15,15,AHL,53,2011-12,27,11
196,Grand Rapids Griffins,6,1,10,AHL,75,2012-13,28,4
