bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,ON-Jr.B,24,Henry Carr Crusaders,1200,18,8,0,0,82,0,0,2,1,11,0,0,0,0,0,1988-89,0,4.10,0,0
0,ON-Jr.B,23,Henry Carr Crusaders,1302,19,5,0,0,63,0,0,2,1,14,0,0,0,0,0,1989-90,0,2.90,0,0
0,WCHA,14,Michigan Tech Huskies,826,20,9,0,0,57,0,0,0,0,5,0,0,0,0,0,1990-91,0,4.14,0,0
0,WCHA,23,Michigan Tech Huskies,1144,21,9,0,0,83,0,0,1,0,9,0,0,0,0,0,1991-92,0,4.35,0,0
0,WCHA,36,Michigan Tech Huskies,2078,22,14,0,0,115,0,0,5,0,16,0,0,0,0,0,1992-93,0,3.32,0,0
0,WCHA,39,Michigan Tech Huskies,2192,23,20,0,0,117,0,0,5,1,12,0,0,0,0,0,1993-94,0,3.20,0,0
0,AHL,26,Binghamton Rangers,1472,24,10,0,0,81,0,0,2,1,12,0,0,0,0,.894,1994-95,766,3.30,0,685
0,AHL,40,Binghamton Rangers,2262,25,16,0,0,151,0,0,3,1,18,0,0,0,0,.868,1995-96,1143,4.01,0,992
0,AHL,50,Kentucky Thoroughblades,2937,26,19,0,0,161,0,0,5,4,25,0,0,0,0,.903,1996-97,1667,3.29,0,1506
0,AHL,44,Kentucky Thoroughblades,2553,27,18,0,0,124,0,0,5,3,17,0,0,0,0,.906,1997-98,1317,2.91,0,1193
0,IHL,7,Utah Grizzlies,398,27,4,0,0,24,0,0,0,0,3,0,0,0,0,.870,1997-98,184,3.62,0,160
0,AHL,35,Cincinnati Mighty Ducks,1916,28,19,0,0,109,0,0,1,2,14,0,0,0,0,.893,1998-99,1015,3.41,4,906
0,Nat-Tm,32,Canada,1759,29,12,0,0,80,0,0,4,0,14,0,0,0,0,0,1999-00,0,2.73,0,0
0,Exhib.,9,Canada,507,29,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1999-00,0,2.60,0,0
0,Japan,39,Snow Brand Sapporo,2379,30,0,0,0,108,0,0,0,0,0,0,0,0,0,0,2000-01,0,2.72,0,0
0,Finland,37,Jokerit Helsinki,2165,31,11,0,1,61,0,0,7,5,16,1,0,0,0,0,2001-02,0,1.69,12,0
0,Sweden,40,Brynas IF Gavle,2344,32,0,0,0,118,0,0,0,0,0,0,0,0,0,0,2002-03,0,3.02,0,0
0,Sweden-Q,10,Brynas IF Gavle,606,32,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2002-03,0,2.67,0,0
0,Russia-3,3,Severstal Cherepovets 2,180,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2003-04,0,1.33,0,0
0,Russia,22,2 Teams,1154,33,0,0,1,50,0,0,0,2,0,1,0,0,0,0,2003-04,0,2.60,2,0
0,Russia,7,Severstal Cherepovets,319,33,0,0,1,15,0,0,0,1,0,1,0,0,0,0,2003-04,0,2.82,0,0
0,Russia,15,Amur Khabarovsk,835,33,0,0,0,35,0,0,0,1,0,0,0,0,0,0,2003-04,0,2.51,2,0
