year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1938-39,18,5,14,2,0,TBSHL,11,Duluth Zephyrs,7
1938-39,18,14,14,9,0,IASHL,26,Duluth Zephyrs,23
1939-40,19,11,2,12,0,N-SSHL,28,Saskatoon Quakers,23
1940-41,20,17,4,24,0,AHL,50,Providence Reds,41
1941-42,21,18,6,14,0,AHA,31,Kansas City Americans,32
1943-44,23,12,2,5,0,PCHL,10,Vancouver RCAF,17
1944-45,24,4,0,2,0,Exhib.,3,Vancouver RCAF,6
1945-46,25,38,6,34,0,USHL,38,Kansas City Pla-Mors,72
1946-47,26,29,6,29,0,USHL,47,Kansas City Pla-Mors,58
1947-48,27,20,14,28,0,AHL,54,2 Teams,48
1947-48,27,4,4,4,0,AHL,15,Cleveland Barons,8
1947-48,27,16,10,24,0,AHL,39,New Haven Ramblers,40
1948-49,28,14,2,23,0,AHL,39,New Haven Ramblers,37
1948-49,28,17,4,14,0,PCHL,28,Tacoma Rockets,31
1949-50,29,46,64,44,0,PCHL,70,Tacoma Rockets,90
1950-51,30,27,17,31,0,PCHL,70,Tacoma Rockets,58
1951-52,31,32,8,45,0,PCHL,70,Tacoma Rockets,77
1952-53,32,24,8,41,0,WHL,70,Tacoma Rockets,65
1953-54,33,35,45,39,0,WIHL,66,Spokane Flyers,74
1954-55,34,15,16,24,0,WIHL,35,Spokane Flyers,39
