pim,team,assists,plus_minus,points,league,games_played,year,age,goals
47,Kitchener Rangers,38,19,67,OHL,62,2011-12,18,29
0,Texas Stars,1,-1,1,AHL,2,2012-13,19,0
26,Kitchener Rangers,22,-1,31,OHL,39,2012-13,19,9
6,Texas Stars,2,-2,3,AHL,6,2013-14,20,1
26,Sudbury Wolves,16,-1,21,OHL,29,2013-14,20,5
22,Kitchener Rangers,11,-8,27,OHL,30,2013-14,20,16
12,Texas Stars,6,-13,10,AHL,32,2014-15,21,4
22,Texas Stars,11,12,26,AHL,28,2015-16,22,15
0,Czech Republic (all),0,1,0,Internationa,3,2015-16,22,0
0,Czech Republic,0,1,0,WC,3,2015-16,22,0
0,Czech Republic (all),0,1,1,Internationa,3,2016-17,23,1
0,Czech Republic,0,-1,0,WCup,1,2016-17,23,0
