year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,18,19,77,48,0,AJHL,57,St. Albert Saints,67
1985-86,19,5,46,20,0,WCHA,37,Northern Michigan U.,25
1986-87,20,5,96,20,0,WCHA,37,Northern Michigan U.,25
1987-88,21,11,59,20,0,WCHA,35,Northern Michigan U.,31
1988-89,22,16,88,26,0,WCHA,45,Northern Michigan U.,42
1988-89,22,1,4,0,0,Nat-Tm,3,Canada,1
1989-90,23,16,90,50,0,IHL,72,Salt Lake Golden Eagles,66
1990-91,24,15,89,40,0,IHL,76,Salt Lake Golden Eagles,55
1991-92,25,7,80,33,0,IHL,59,Salt Lake Golden Eagles,40
1992-93,26,7,38,27,0,AHL,50,Providence Bruins,34
1992-93,26,2,26,8,0,IHL,21,San Diego Gulls,10
1993-94,27,17,97,32,0,IHL,73,Salt Lake Golden Eagles,49
1994-95,28,7,47,18,0,Italy,34,HC Gardena,25
1994-95,28,3,2,1,0,EuroHL,5,HC Gardena,4
1994-95,28,0,12,1,0,IHL,4,Houston Aeros,1
1995-96,29,1,10,12,0,Alpenliga,10,EC Villacher SV,13
1995-96,29,9,22,19,0,Austria,23,EC VSV Villach,28
1996-97,30,6,8,14,0,BH-Cup,11,Nottingham Panthers,20
1996-97,30,7,24,21,0,Britain,39,Nottingham Panthers,28
1998-99,32,0,12,3,-2,WCHL,11,Phoenix Mustangs,3
1999-00,33,3,12,5,0,German-2,19,EC Bad Nauheim,8
1999-00,33,10,30,24,10,WPHL,44,2 Teams,34
1999-00,33,1,6,1,-8,WPHL,10,Amarillo Rattlers,2
1999-00,33,9,24,23,18,WPHL,34,Corpus Christi Ice Rays,32
