age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,8.3,0,5,-4,NHL,6,0,2009-10,0,12,1,155,1,4,26,OTT,6
21,,3.2,0,0,0,NHL,7,0,2011-12,0,31,1,178,1,4,75,OTT,1
22,,3.6,1,7,0,NHL,10,0,2012-13,0,28,1,267,0,6,86,OTT,8
24,,5.9,0,3,-2,NHL,6,0,2014-15,0,17,1,174,1,2,51,OTT,4
26,,3.8,2,16,13,NHL,19,0,2016-17,2,53,2,534,0,10,139,OTT,18
