year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,16,0,33,1,0,Swe-U18,2,Sodertalje SK U18,1
2006-07,16,2,8,8,0,Swe-Jr.,10,Sodertalje SK Jr.,10
2007-08,17,1,2,2,0,Swe-U18,3,Frolunda HC Goteborg U18,3
2007-08,17,13,68,24,0,Swe-Jr.,38,Frolunda HC Goteborg Jr.,37
2007-08,17,1,0,0,0,Sweden,7,Frolunda HC Goteborg,1
2007-08,17,1,0,0,2,SEL,7,Frolunda HC,1
2008-09,18,0,2,2,0,Swe-Jr.,1,Frolunda HC Goteborg Jr.,2
2008-09,18,0,14,1,0,Sweden-2,7,Boras HC,1
2008-09,18,5,10,5,0,Sweden,45,Frolunda HC Goteborg,10
2008-09,18,2,0,7,0,WJC-A,6,Sweden,9
2008-09,18,5,10,5,3,SEL,45,Frolunda HC,10
2008-09,18,0,14,1,-1,Swe-1,7,Boras HC,1
2009-10,19,0,22,11,0,AHL,12,Binghamton Senators,11
2009-10,19,1,2,3,2,WC-A,9,Sweden,4
2011-12,21,3,2,4,3,WC-A,8,Sweden,7
2011-12,21,1,2,2,2,WJ18-A,6,Sweden,3
2012-13,22,9,24,25,12,Finland,30,Jokerit Helsinki,34
2012-13,22,9,24,25,12,SM-liiga,30,Jokerit Helsinki,34
2012-13,22,0,0,0,0,SEL,5,Frolunda HC,0
2013-14,23,4,0,4,5,Olympics,6,Sweden,8
2013-14,23,4,0,4,5,Internationa,6,Sweden (all),8
2016-17,26,0,2,1,2,Internationa,4,Sweden (all),1
2016-17,26,1,2,3,2,WCup,4,Sweden,4
