average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
5:45,0,0,0,0,0,NHL,20,0,0,2,0,10,0,0,0,0,0,0,0,2005-06,WSH,0,0,0,0,0.0,63,11,[]
10:43,0,3,1,0,0,NHL,21,1,0,8,3,25,0,2,0,0,0,0,0,2006-07,WSH,2,0,1,0,8.0,150,14,[]
10:31,69,6,0,0,8,NHL,22,1,0,6,4,40,0.0,1,2,0,0,4,6,2007-08,WSH,1,11,5,6,2.5,242,23,[]
11:15,232,25,2,0,10,NHL,23,12,1,22,8,134,33.3,11,2,1,0,1,53,2008-09,WSH,12,24,13,22,9.0,686,61,[]
12:08,249,39,3,0,21,NHL,24,15,1,24,18,145,50.0,18,1,3,0,3,38,2009-10,WSH,21,39,18,9,14.5,837,69,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-32'}]"
12:35,208,20,1,0,20,NHL,25,6,0,16,0,120,0.0,7,1,3,0,4,23,2010-11,WSH,10,32,10,7,8.3,655,52,[]
9:42,90,3,1,0,13,NHL,26,1,0,12,-6,54,0,2,0,0,0,0,6,2011-12,WPG,2,22,1,4,3.7,339,35,[]
13:22,137,17,2,1,22,NHL,27,7,0,10,14,72,0.0,6,4,2,0,1,23,2012-13,WSH,9,36,8,9,12.5,548,41,"[{'link': '/awards/voting-2013.html#selke', 'name': 'Selke-45'}]"
14:45,234,31,2,0,33,NHL,28,16,196,32,0,137,46.0,13,230,0,1,1,50,2013-14,WSH,13,81,18,17,9.5,1077,73,[]
14:51,245,33,4,1,47,NHL,29,14,449,20,8,142,52.0,17,414,1,0,0,48,2014-15,WSH,19,84,14,21,13.4,1114,75,"[{'link': '/awards/voting-2015.html#selke', 'name': 'Selke-38'}]"
13:03,125,14,2,4,45,NHL,30,5,107,19,0,74,44.2,4,135,0,0,1,30,2015-16,PIT,8,60,6,11,10.8,718,55,[]
10:56,97,11,3,0,35,NHL,31,5,79,14,2,62,51.0,6,76,0,0,0,24,2016-17,TOT,6,82,5,10,9.7,579,53,[]
10:56,95,11,3,0,34,NHL,31,5,75,14,3,61,49.7,6,76,0,0,0,24,2016-17,PIT,6,78,5,10,9.8,568,52,[]
10:44,2,0,0,0,1,NHL,31,0,4,0,-1,1,100.0,0,0,0,0,0,0,2016-17,TOR,0,4,0,0,0.0,11,1,[]
