league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,21,2,0,0,,OTT,[],0.0,0,0,-1,0,0,1995-96,,0,2,0,0
NHL,46,0,24,35,10,2,687,OTT,[],2.9,1,9,12,1,0,1998-99,14:56,0,22,1,6
NHL,66,0,25,73,23,5,1235,OTT,[],8.2,5,17,17,6,0,1999-00,18:43,1,21,0,12
NHL,71,1,26,62,14,5,1286,TOT,[],8.1,4,9,-10,5,0,2000-01,18:07,1,30,0,4
NHL,15,0,26,7,1,0,260,MDA,[],14.3,1,0,-6,1,0,2000-01,17:19,0,6,0,0
NHL,37,1,26,39,8,3,616,BOS,[],5.1,1,6,4,2,0,2000-01,16:38,1,14,0,3
NHL,19,0,26,16,5,2,411,MTL,[],12.5,2,3,-8,2,0,2000-01,21:36,0,10,0,1
NHL,25,0,27,24,5,2,456,MTL,[],8.3,0,3,-7,2,0,2001-02,18:14,2,14,0,1
NHL,65,0,28,63,13,3,1313,MTL,[],0.0,0,13,-9,0,0,2002-03,20:12,0,24,0,10
NHL,1,0,31,1,0,0,11,DAL,[],0.0,0,0,0,0,0,2005-06,11:27,0,0,0,0
