average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
14:38,0,36,4,0,0,NHL,22,18,0,72,8,119,0,13,0,3,0,2,0,2000-01,PHI,16,0,20,0,13.4,1082,74,[]
13:56,0,26,3,1,0,NHL,23,9,0,43,15,121,0,16,0,0,0,0,0,2001-02,PHI,17,0,9,0,14.0,1087,78,[]
16:01,0,32,6,0,0,NHL,24,10,0,44,-7,114,0,13,0,6,1,2,0,2002-03,TBL,19,0,13,0,16.7,1217,76,[]
14:39,0,39,3,0,0,NHL,25,21,0,30,14,116,0,17,0,0,0,1,0,2003-04,TBL,17,0,22,0,14.7,1128,77,[]
15:21,0,41,6,0,0,NHL,27,12,0,44,-4,164,0,22,0,4,0,3,0,2005-06,TBL,26,0,15,0,15.9,1228,80,[]
16:15,0,32,1,0,0,NHL,28,16,0,52,-3,154,0,10,0,2,0,4,0,2006-07,TBL,12,0,20,0,7.8,1301,80,[]
16:42,223,33,2,0,35,NHL,29,14,11,40,-9,121,39.3,8,17,8,2,1,49,2007-08,NYI,16,104,17,24,13.2,1119,67,[]
14:06,205,39,3,0,28,NHL,30,20,4,44,18,117,22.2,15,14,1,0,3,22,2008-09,PIT,16,99,23,9,13.7,917,65,[]
14:39,280,30,3,0,46,NHL,31,15,10,50,-17,158,35.7,8,18,3,0,4,19,2009-10,PIT,11,129,19,16,7.0,1172,80,[]
15:00,214,25,0,1,50,NHL,32,13,12,25,9,120,37.5,9,20,0,0,2,28,2010-11,NYR,10,150,15,7,8.3,990,66,[]
13:36,166,20,1,0,57,NHL,33,10,16,16,-7,94,47.1,8,18,1,0,1,22,2011-12,NYR,9,86,11,11,9.6,993,73,[]
12:34,83,13,1,0,34,NHL,34,8,67,12,8,43,36.0,4,119,0,1,0,13,2012-13,PHI,4,52,9,12,9.3,591,47,"[{'link': '/awards/voting-2013.html#selke', 'name': 'Selke-38'}]"
