game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,0,3,2,0,0,3,1,0,2002-03,1,0,1,0,0,NHL,50.0,0,0,0,0,23,0,15:47,[],2,0,1,47,ATL
0,0,8,27,0,0,72,6,0,2005-06,6,0,2,0,46,NHL,7.4,0,0,0,0,26,0,13:31,[],8,0,2,973,MDA
1,0,1,33,0,0,76,6,0,2006-07,6,0,2,0,48,NHL,6.1,0,0,0,0,27,0,12:09,[],8,0,2,924,ANA
0,6,3,5,0,0,23,4,0,2007-08,4,0,1,0,16,NHL,20.0,0,10,0,8,28,16,10:39,[],5,2,1,245,ANA
