league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,18,0,0,0,,MTL,[],0,0,0,1,0,0,1983-84,,0,0,0,0
NHL,24,3,20,37,15,2,,MTL,[],21.6,5,7,-4,8,0,1985-86,,3,46,0,5
NHL,59,4,21,95,31,1,,MTL,[],14.7,11,17,0,14,0,1986-87,,3,96,0,16
NHL,53,0,22,72,21,0,,MTL,[],9.7,6,14,9,7,0,1987-88,,1,101,0,14
NHL,53,0,23,81,26,0,,STL,[],11.1,9,17,-1,9,0,1988-89,,0,139,0,17
NHL,79,4,24,182,56,11,,STL,[],13.2,20,32,-15,24,0,1989-90,,4,199,0,21
NHL,70,3,25,119,36,1,,TOT,[],13.4,13,20,13,16,0,1990-91,,3,174,0,19
NHL,59,1,25,86,28,1,,STL,[],11.6,10,18,12,10,0,1990-91,,0,131,0,17
NHL,11,2,25,33,8,0,,VAN,[],18.2,3,2,1,6,0,1990-91,,3,43,0,2
NHL,58,3,26,153,43,7,,VAN,[],13.1,18,23,16,20,0,1991-92,,2,198,0,16
NHL,84,1,27,146,38,4,,VAN,[],12.3,14,20,11,18,0,1992-93,,4,200,0,16
NHL,68,1,28,112,27,1,,VAN,[],12.5,10,13,-2,14,0,1993-94,,4,149,0,12
NHL,48,1,29,82,25,0,,VAN,[],12.2,4,15,-2,10,0,1994-95,,6,65,0,15
NHL,73,1,30,126,23,4,,TOT,[],8.7,5,12,-13,11,0,1995-96,,6,142,0,8
NHL,54,1,30,91,15,2,,TOR,[],7.7,3,8,-11,7,0,1995-96,,4,112,0,6
NHL,19,0,30,35,8,2,,NYR,[],11.4,2,4,-2,4,0,1995-96,,2,30,0,2
NHL,40,0,31,43,4,0,,TOT,[],2.3,1,3,-6,1,0,1996-97,,0,48,0,3
NHL,9,0,31,11,0,0,,NYR,[],0.0,0,0,-2,0,0,1996-97,,0,11,0,0
NHL,31,0,31,32,4,0,,STL,[],3.1,1,3,-4,1,0,1996-97,,0,37,0,3
