pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Nepean Raiders,48,0,102,ON-Jr.A,54,1973-74,17,54
12,University of Wisconsin,37,0,54,WCHA,38,1974-75,18,17
22,University of Wisconsin,25,0,43,WCHA,34,1975-76,19,18
0,United States,1,0,3,WEC-A,10,1975-76,19,2
18,University of Wisconsin,53,0,81,WCHA,45,1976-77,20,28
16,University of Wisconsin,58,0,89,WCHA,43,1977-78,21,31
2,United States,3,0,7,WEC-A,10,1977-78,21,4
21,Oklahoma City Stars,61,0,87,CHL,68,1978-79,22,26
2,Oklahoma City Stars,8,0,17,CHL,12,1979-80,23,9
0,Minnesota North Stars,1,0,1,DN-Cup,2,1980-81,24,0
4,United States,3,0,6,Can-Cup,6,1981-82,25,3
