average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,22,3,50,3,33,0,0,0,0,1970-71,MTL,0,3,[],0.0,,51
,8,0,0,NHL,23,5,39,10,42,3,0,0,0,1971-72,MTL,3,5,[],7.1,,60
,7,0,0,NHL,24,7,69,11,31,0,0,0,0,1972-73,MTL,0,7,[],0.0,,41
,15,0,0,NHL,25,14,25,8,53,1,0,0,0,1973-74,MTL,1,14,[],1.9,,60
,12,0,0,NHL,26,9,65,24,67,3,0,0,0,1974-75,MTL,3,9,[],4.5,,79
,12,1,0,NHL,27,11,50,20,72,1,0,0,0,1975-76,MTL,1,11,[],1.4,,66
,15,0,1,NHL,28,11,52,33,73,3,0,0,0,1976-77,MTL,4,11,[],5.5,,73
,10,1,0,NHL,29,6,29,27,55,4,0,0,0,1977-78,MTL,4,6,[],7.3,,59
,0,0,0,NHL,30,0,0,1,0,0,0,0,0,1978-79,WSH,0,0,[],0,,1
,14,0,0,NHL,31,9,16,-7,59,5,0,0,0,1979-80,WSH,5,9,[],8.5,,54
,10,0,0,NHL,32,7,28,-18,36,3,0,0,0,1980-81,WSH,3,7,[],8.3,,50
,0,0,0,NHL,33,0,10,-2,1,0,0,0,0,1981-82,WSH,0,0,[],0.0,,1
