pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Calgary Tigers,0,0,0,PrHL,27,1926-27,19,0
72,Stratford Nationals,1,0,7,Can-Pro,41,1927-28,20,6
77,2 Teams,1,0,4,Can-Pro,44,1928-29,21,3
43,Buffalo Bisons,1,0,2,Can-Pro,24,1928-29,21,1
34,Toronto Millionaires,0,0,2,Can-Pro,20,1928-29,21,2
61,Cleveland Indians,3,0,6,IHL,41,1929-30,22,3
59,Cleveland Indians,5,0,8,IHL,45,1930-31,23,3
31,Cleveland Indians,0,0,1,IHL,9,1931-32,24,1
56,Cleveland Indians,0,0,2,IHL,19,1932-33,25,2
57,Quebec Castors,2,0,3,Can-Am,26,1932-33,25,1
16,Quebec Castors,1,0,4,Can-Am,14,1933-34,26,3
23,Springfield Indians,2,0,2,Can-Am,14,1935-36,28,0
65,Springfield Indians,6,0,11,IAHL,47,1936-37,29,5
19,Springfield Indians,0,0,0,IAHL,14,1937-38,30,0
25,Vancouver Lions,1,0,1,PCHL,10,1937-38,30,0
106,Spokane Clippers,7,0,8,PCHL,45,1938-39,31,1
69,Springfield Indians,4,0,6,IAHL,50,1939-40,32,2
37,St. Louis Flyers,5,0,11,AHA,39,1940-41,33,6
