year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,36,71,52,0,SBHL,50,Notre Dame Hounds,88
2000-01,15,1,0,1,0,WHL,4,Medicine Hat Tigers,2
2001-02,16,18,48,22,-11,WHL,67,Medicine Hat Tigers,40
2002-03,17,36,90,16,-11,WHL,70,Medicine Hat Tigers,52
2003-04,18,34,69,41,15,WHL,72,Medicine Hat Tigers,75
2004-05,19,34,104,43,21,WHL,69,Medicine Hat Tigers,77
2005-06,20,12,139,16,3,AHL,68,Rochester Americans,28
2006-07,21,13,90,9,-9,AHL,63,Rochester Americans,22
2007-08,22,21,77,19,-26,AHL,70,Rochester Americans,40
2008-09,23,18,57,22,-2,AHL,65,Rochester Americans,40
2009-10,24,10,86,8,-9,AHL,67,San Antonio Rampage,18
2010-11,25,12,50,5,-8,AHL,42,Abbotsford Heat,17
2011-12,26,0,0,0,-1,AHL,6,Abbotsford Heat,0
2011-12,26,1,40,6,0,Sweden,25,Farjestads BK Karlstad,7
2012-13,27,12,14,10,0,German-2,39,SERC Wild Wings Schwenningen,22
