year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1941-42,17,4,2,1,0,S-SJHL,5,Regina Abbotts,5
1941-42,17,5,13,4,0,M-Cup,9,Regina Abbotts,9
1942-43,18,9,6,4,0,EAHL,10,New York Rovers,13
1943-44,19,7,12,9,0,EAHL,11,New York Rovers,16
1944-45,20,0,0,0,0,AHL,6,Hershey Bears,0
1945-46,21,0,2,0,0,AHL,2,Providence Reds,0
1947-48,23,1,2,1,0,USHL,4,Fort Worth Rangers,2
1948-49,24,1,15,0,0,USHL,2,Fort Worth Rangers,1
1949-50,25,3,4,0,0,USHL,7,Minneapolis Millers,3
1949-50,25,0,2,3,0,AHL,2,Cleveland Barons,3
1951-52,27,3,20,2,0,MMHL,9,Halifax St. Mary\'s,5
1952-53,28,3,35,11,0,OSHL,11,Penticton Vees,14
1952-53,28,9,73,11,0,Al-Cup,18,Penticton Vees,20
1953-54,29,8,28,6,0,OSHL,10,Penticton Vees,14
1953-54,29,8,60,16,0,Al-Cup,24,Penticton Vees,24
1956-57,32,2,44,5,0,WIHL,9,Trail Smoke Eaters,7
1957-58,33,2,10,5,0,OSHL,8,Kamloops Chiefs,7
