year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1987-88,15,0,0,0,0,USSR,2,Khimik Voskresensk,0
1987-88,15,2,4,1,0,EJC-A,5,Soviet Union,3
1988-89,16,0,2,1,0,USSR,14,Khimik Voskresensk,1
1988-89,16,5,8,7,0,EJC-A,6,Soviet Union,12
1989-90,17,14,38,12,0,USSR,45,Khimik Voskresensk,26
1989-90,17,4,0,7,0,WJC-A,7,Soviet Union,11
1989-90,17,9,11,10,0,EJC-A,6,Soviet Union,19
1990-91,18,11,46,13,0,USSR,45,Khimik Voskresensk,24
1990-91,18,2,0,0,0,Fr-Tour,1,Khimik Voskresensk,2
1990-91,18,3,12,9,0,WJC-A,7,Soviet Union,12
1990-91,18,3,10,4,0,WEC-A,10,Soviet Union,7
1991-92,19,1,6,2,0,Can-Cup,5,Soviet Union,3
1991-92,19,6,12,5,0,CIS,11,CSKA Moscow,11
1992-93,20,23,54,36,0,AHL,45,Adirondack Red Wings,59
1993-94,21,0,15,1,0,AHL,3,Adirondack Red Wings,1
1993-94,21,0,4,0,0,WC-A,1,Russia,0
1994-95,22,3,14,4,0,CIS,10,CSKA Moscow,7
1996-97,24,1,8,2,0,W-Cup,5,Russia,3
2004-05,32,14,69,22,0,Russia,46,2 Teams,36
2004-05,32,12,69,18,0,Russia,38,Khimik Moscow Region (Voskresensk),30
2004-05,32,2,0,4,0,Russia,8,Ak Bars Kazan,6
2010-11,38,12,20,15,0,KHL,44,2 Teams,27
2010-11,38,11,20,14,0,KHL,40,CSKA Moscow,25
2010-11,38,1,0,1,0,KHL,4,Salavat Yulayev Ufa,2
2011-12,39,8,22,15,0,KHL,44,OHK Dynamo Moscow,23
2012-13,40,4,10,4,0,KHL,13,Spartak Moscow,8
