average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,0,0,0,0,NHL,23,0,0,7,0,3,0,0,0,0,0,0,0,1997-98,TOR,0,0,0,0,0.0,,5,[]
7:56,0,0,0,0,0,NHL,24,0,0,0,0,1,0,0,0,0,0,0,0,1998-99,TOR,0,0,0,0,0.0,8,1,[]
12:23,0,13,0,0,0,NHL,25,7,0,39,-7,70,0,5,0,0,1,0,0,1999-00,TOR,5,0,8,0,7.1,644,52,[]
15:38,0,29,3,0,0,NHL,26,17,0,54,3,105,0,11,0,0,1,0,0,2000-01,TOT,11,0,18,0,10.5,1219,78,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-34'}]"
15:18,0,20,1,0,0,NHL,26,11,0,52,-4,84,0,8,0,0,1,0,0,2000-01,CBJ,8,0,12,0,9.5,1010,66,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-34'}]"
17:25,0,9,2,0,0,NHL,26,6,0,2,7,21,0,3,0,0,0,0,0,2000-01,FLA,3,0,6,0,14.3,209,12,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-34'}]"
11:31,0,17,2,0,0,NHL,27,9,0,43,-5,108,0,6,0,0,1,1,0,2001-02,TOT,6,0,11,0,5.6,887,77,[]
13:21,0,12,1,0,0,NHL,27,6,0,28,-3,71,0,4,0,0,1,1,0,2001-02,FLA,4,0,8,0,5.6,587,44,[]
9:05,0,5,1,0,0,NHL,27,3,0,15,-2,37,0,2,0,0,0,0,0,2001-02,CAR,2,0,3,0,5.4,300,33,[]
14:39,0,18,0,0,0,NHL,28,6,0,57,-8,169,0,9,0,0,1,2,0,2002-03,CAR,9,0,9,0,5.3,1128,77,[]
13:17,0,22,1,5,0,NHL,29,12,0,43,6,141,0,5,0,0,0,0,0,2003-04,CAR,10,0,12,0,7.1,970,73,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-55'}]"
12:53,0,23,2,2,0,NHL,31,7,0,36,0,160,0,13,0,0,1,0,0,2005-06,CAR,15,0,8,0,9.4,1057,82,[]
10:55,0,12,0,1,0,NHL,32,7,0,25,-20,87,0,2,0,0,1,1,0,2006-07,TOT,3,0,9,0,3.4,742,68,[]
8:39,0,4,0,1,0,NHL,32,2,0,17,-10,36,0,1,0,0,0,0,0,2006-07,CAR,2,0,2,0,5.6,303,35,[]
13:20,0,8,0,0,0,NHL,32,5,0,8,-10,51,0,1,0,0,1,1,0,2006-07,PHX,1,0,7,0,2.0,440,33,[]
10:56,43,2,0,0,11,NHL,33,0,103,13,-7,32,49.8,0,104,0,2,0,9,2007-08,CHI,0,13,2,3,0.0,295,27,[]
