pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Niagara Scenics,20,0,37,NAHL,55,1990-91,16,17
51,Niagara Scenics,33,0,58,NAHL,40,1991-92,17,25
18,Miami University Redskins,15,0,32,CCHA,40,1992-93,18,17
24,Miami University Redskins,28,0,43,CCHA,36,1993-94,19,15
2,United States,4,0,7,WJC-A,7,1993-94,19,3
30,Miami University Redskins,29,0,49,CCHA,38,1994-95,20,20
30,Miami University Redskins,30,0,47,CCHA,36,1995-96,21,17
47,Grand Rapids Griffins,25,0,47,IHL,82,1996-97,22,22
99,St. John\'s Maple Leafs,20,-5,37,AHL,59,1997-98,23,17
85,St. John\'s Maple Leafs,35,-2,50,AHL,80,1998-99,24,15
24,St. John\'s Maple Leafs,11,3,17,AHL,23,1999-00,25,6
4,DEG Metro Stars Dusseldorf,2,0,3,Germany,9,2004-05,30,1
0,United States,0,-1,0,WC-A,1,2004-05,30,0
