pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Port Arthur Pascoes,3,0,21,TBSHL,13,1918-19,22,18
4,Brandon Wheat Kings,4,0,15,MHL-Sr.,12,1920-21,24,11
22,Edmonton Eskimos,7,0,33,WCHL,23,1921-22,25,26
10,Edmonton Eskimos,9,0,27,WCHL,30,1922-23,26,18
12,Edmonton Eskimos,5,0,18,WCHL,30,1923-24,27,13
12,Vancouver Maroons,5,0,20,WCHL,27,1924-25,28,15
6,Vancouver Maroons,6,0,16,WHL,30,1925-26,29,10
10,Pittsburgh Yellowjackets,3,0,16,IHL,47,1931-32,35,13
4,Buffalo Bisons,1,0,3,IHL,17,1932-33,36,2
2,Edmonton Eskimos,8,0,26,NWHL,33,1933-34,37,18
