giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,67,1,22,0,0,150,24,0,9,1453,STL,0,0,[],5.3,2,16,-31,8,0,1,2005-06,0,21:41,5,83,0,7
0,NHL,75,1,23,0,0,122,25,0,11,1458,TOT,0,0,[],4.9,2,19,-10,6,0,0,2006-07,0,19:26,4,71,0,8
0,NHL,55,1,23,0,0,94,22,0,11,1111,STL,0,0,[],5.3,1,17,-7,5,0,0,2006-07,0,20:12,4,44,0,6
0,NHL,20,0,23,0,0,28,3,0,0,347,BOS,0,0,[],3.6,1,2,-3,1,0,0,2006-07,0,17:20,0,27,0,2
63,NHL,81,1,24,0,378,171,36,60,11,2038,BOS,21,0,[],7.6,4,23,11,13,0,0,2007-08,108,25:09,9,70,0,12
62,NHL,79,2,25,0,400,169,50,66,19,1947,BOS,23,0,"[{'link': '/awards/voting-2009.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2009.html#norris', 'name': 'Norris-11'}]",7.7,6,37,32,13,0,1,2008-09,127,24:39,6,34,0,18
50,NHL,76,2,26,0,337,146,30,98,11,1790,BOS,11,0,[],4.1,4,24,-14,6,0,0,2009-10,110,23:33,2,34,2,11
53,NHL,75,1,27,0,364,160,40,95,13,1799,TOT,38,100.0,[],6.3,1,30,-19,10,1,0,2010-11,126,23:59,9,39,0,17
39,NHL,61,1,27,0,298,135,33,75,11,1462,FLA,31,100.0,[],6.7,1,24,-26,9,1,0,2010-11,100,23:58,8,33,0,13
14,NHL,14,0,27,0,66,25,7,20,2,337,WSH,7,0,[],4.0,0,6,7,1,0,0,2010-11,26,24:05,1,6,0,4
68,NHL,82,3,28,0,370,175,46,113,16,1960,WSH,30,0,[],6.3,7,35,-8,11,0,0,2011-12,132,23:54,4,46,0,19
37,NHL,46,1,29,1,217,94,22,40,9,1151,CGY,16,0.0,[],6.4,2,16,-9,6,0,0,2012-13,100,25:01,4,12,1,6
39,NHL,46,0,30,0,227,102,21,62,2,1044,CGY,13,0,[],3.9,2,17,-15,4,0,0,2013-14,75,22:42,2,18,1,14
92,NHL,80,2,31,0,378,173,56,94,15,1971,CGY,51,0,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-18'}, {'link': '/awards/voting-2015.html#norris', 'name': 'Norris-20'}]",8.7,9,41,6,15,0,0,2014-15,184,24:39,6,34,0,26
37,NHL,51,0,32,0,186,75,19,37,6,1051,CGY,14,0,[],2.7,0,17,-9,2,0,0,2015-16,77,20:37,2,30,0,11
49,NHL,57,1,33,0,191,87,18,61,3,1153,CGY,21,0,[],5.7,3,13,-6,5,0,0,2016-17,74,20:14,2,32,0,10
