year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,3,15,4,0,AMBHL,4,Southgate Lions SSAC,7
2001-02,16,0,14,2,0,WHL,21,Red Deer Rebels,2
2002-03,17,7,34,7,10,WHL,23,Red Deer Rebels,14
2003-04,18,2,30,9,-2,WHL,19,Red Deer Rebels,11
2004-05,19,1,12,4,-3,WHL,7,Red Deer Rebels,5
