year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2000-01,15,15,208,50,0,AMBHL,35,Southgate Lions SSAC,65
2001-02,16,5,170,12,21,WHL,67,Red Deer Rebels,17
2002-03,17,16,185,14,28,WHL,71,Red Deer Rebels,30
2003-04,18,19,126,24,11,WHL,62,Red Deer Rebels,43
2003-04,18,2,29,2,6,WJC-A,6,Canada,4
2004-05,19,24,73,32,15,WHL,55,Red Deer Rebels,56
2004-05,19,1,14,5,7,WJC-A,6,Canada,6
2006-07,21,0,2,8,1,WC-A,7,Canada,8
2010-11,25,0,8,3,1,WC-A,7,Canada,3
2011-12,26,2,4,0,8,WC-A,8,Canada,2
