pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,University of Minnesota,10,0,26,WCHA,40,1975-76,18,16
44,University of Minnesota,19,0,37,WCHA,29,1976-77,19,18
23,Maine Mariners,25,0,53,AHL,79,1977-78,20,28
23,Maine Mariners,13,0,24,AHL,31,1978-79,21,11
2,United States,1,0,2,Can-Cup,6,1981-82,24,1
2,United States,1,0,2,WEC-A,7,1981-82,24,1
2,Maine Mariners,5,0,5,AHL,10,1982-83,25,0
17,Moncton Alpines,14,0,27,AHL,53,1983-84,26,13
37,Maine Mariners,1,0,4,AHL,12,1984-85,27,3
0,Hershey Bears,0,0,0,AHL,1,1985-86,28,0
