average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,40,0,0,WHA,27,0,93,0,0,3,1,0,0,1973-74,QBN,4,36,[],0,,0
,25,0,0,WHA,28,0,43,-14,65,4,0,0,0,1974-75,TOT,4,21,[],6.2,,76
,11,0,0,WHA,28,0,19,5,29,4,0,0,0,1974-75,QBN,4,7,[],13.8,,22
,14,0,0,WHA,28,0,24,-19,36,0,0,0,0,1974-75,WNJ,0,14,[],0.0,,54
