pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Russia,1,0,1,EJC-A,5,1992-93,17,0
38,Kristall Elektrostal,4,0,8,CIS-2,42,1993-94,18,4
90,Kristall Elektrostal,6,0,8,CIS,52,1994-95,19,2
2,Russia,2,0,2,WJC-A,7,1994-95,19,0
30,Kristall Elektrostal,6,0,7,CIS,44,1995-96,20,1
34,Utah Grizzlies,4,0,4,IHL,68,1996-97,21,0
52,Kentucky Thoroughblades,8,5,14,AHL,54,1997-98,22,6
85,Lowell Lock Monsters,12,-3,14,AHL,69,1998-99,23,2
118,Lowell Lock Monsters,8,-6,9,AHL,63,1999-00,24,1
73,Worcester IceCats,7,0,7,AHL,33,2000-01,25,0
78,Norfolk Admirals,8,8,10,AHL,57,2001-02,26,2
88,Hartford Wolf Pack,3,0,7,AHL,53,2002-03,27,4
38,Ak Bars Kazan,2,0,3,Russia,42,2003-04,28,1
2,Ak Bars Kazan 2,3,0,4,Russia-3,5,2003-04,28,1
62,Neftekhimik Nizhnekamsk,5,0,8,Russia,58,2004-05,29,3
70,Neftekhimik Nizhnekamsk,2,0,2,Russia,38,2005-06,30,0
44,Amur Khabarovsk,1,0,1,Russia,31,2006-07,31,0
73,Amur Khabarovsk,1,0,2,Russia,32,2007-08,32,1
12,Neftekhimik Nizhnekamsk,0,0,0,KHL,11,2008-09,33,0
