age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,25.0,1,2,-1,NHL,4,0,2000-01,0,4,1,65,0,0,,VAN,3
21,,0.0,0,1,0,NHL,6,0,2001-02,0,6,0,64,0,0,,VAN,1
22,,4.5,0,5,-2,NHL,14,0,2002-03,1,22,1,173,1,8,,VAN,6
23,,7.7,0,2,0,NHL,7,0,2003-04,0,13,1,112,1,0,,VAN,3
26,,4.1,2,3,-5,NHL,12,0,2006-07,0,49,2,258,0,4,,VAN,5
28,,11.1,2,6,4,NHL,10,0,2008-09,0,36,4,186,2,8,48,VAN,10
29,,13.2,4,9,4,NHL,12,0,2009-10,2,38,5,237,1,12,67,VAN,14
30,,9.1,4,11,-9,NHL,0,0,2010-11,2,0,9,505,0,32,162,VAN,20
31,,0.0,0,2,0,NHL,2,0,2011-12,0,4,0,40,0,0,16,VAN,2
32,,0.0,0,3,-2,NHL,4,0,2012-13,0,11,0,83,0,14,24,VAN,3
34,,9.1,2,2,-1,NHL,6,0,2014-15,1,22,2,110,0,0,35,VAN,4
