average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,60,6,3,NHL,20,16,30,0,268,24,7,1,9,1991-92,VAN,34,26,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-12'}, {'link': '/awards/calder.html#1992', 'name': None}]",12.7,,65
,110,9,0,NHL,21,28,69,35,0,40,13,2,20,1992-93,VAN,60,50,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1993.html#AS', 'name': 'AS-3'}]",14.7,,83
,107,9,4,NHL,22,27,86,1,374,31,0,2,18,1993-94,VAN,0,47,"[{'link': '/awards/nhl_all_star.html#1994', 'name': None}, {'link': '/awards/voting-1994.html#byng', 'name': 'Byng-12'}, {'link': '/awards/voting-1994.html#hart', 'name': 'Hart-12'}]",16.0,,76
,43,2,2,NHL,23,12,47,-8,198,12,6,4,7,1994-95,VAN,20,23,[],10.1,,44
,13,0,1,NHL,24,3,8,-2,78,4,1,0,4,1995-96,VAN,6,7,[],7.7,,15
,55,2,1,NHL,25,22,40,-14,265,18,4,2,8,1996-97,VAN,23,32,[],8.7,,63
,90,4,0,NHL,26,24,48,5,0,32,13,3,12,1997-98,VAN,51,39,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-3'}]",15.5,,82
21:41,16,0,1,NHL,27,2,4,3,44,7,5,1,0,1998-99,FLA,13,3,[],29.5,239,11
24:23,94,0,2,NHL,28,27,16,25,0,0,11,0,9,1999-00,FLA,0,36,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-6'}, {'link': '/awards/nhl_all_star.html#2000', 'name': None}, {'link': '/awards/voting-2000.html#byng', 'name': 'Byng-4'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-3'}, {'link': '/awards/richard.html#2000', 'name': None}]",16.1,1804,74
26:52,92,8,5,NHL,29,24,58,-2,0,35,19,0,9,2000-01,FLA,0,33,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-9'}, {'link': '/awards/nhl_all_star.html#2001', 'name': None}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-9'}, {'link': '/awards/richard.html#2001', 'name': None}]",15.4,2203,82
25:01,69,2,1,NHL,30,23,62,-5,287,21,12,0,12,2001-02,TOT,34,35,[],11.8,1701,68
25:18,49,1,1,NHL,30,15,56,-14,238,12,9,0,12,2001-02,FLA,22,27,[],9.2,1416,56
23:43,20,1,0,NHL,30,8,6,9,49,9,3,0,0,2001-02,NYR,12,8,[],24.5,285,12
18:56,30,3,1,NHL,31,4,16,4,136,13,5,0,7,2002-03,NYR,19,11,[],14.0,739,39
