league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,3,0,21,1,0,0,,MNS,[],0.0,0,0,0,0,0,1981-82,,0,11,0,0
NHL,6,0,22,3,0,0,,MNS,[],0.0,0,0,0,0,0,1982-83,,0,4,0,0
NHL,42,0,23,22,5,0,,MNS,[],9.1,2,3,-8,2,0,1983-84,,0,132,1,2
NHL,55,0,24,29,10,0,,MNS,[],6.9,2,8,3,2,0,1984-85,,0,221,0,8
NHL,64,0,25,22,5,0,,TOT,[],0.0,0,5,-8,0,0,1985-86,,0,167,0,5
NHL,14,0,25,5,3,0,,MNS,[],0.0,0,3,-6,0,0,1985-86,,0,29,0,3
NHL,50,0,25,17,2,0,,PHI,[],0.0,0,2,-2,0,0,1985-86,,0,138,0,2
NHL,78,0,26,31,17,0,,VAN,[],6.5,2,15,-2,2,0,1986-87,,0,172,1,14
NHL,49,0,27,18,6,0,,VAN,[],11.1,2,4,-5,2,0,1987-88,,0,224,0,4
NHL,66,0,28,23,6,0,,STL,[],4.3,1,5,-21,1,0,1988-89,,0,99,0,5
NHL,2,0,29,3,0,0,,STL,[],0.0,0,0,-2,0,0,1989-90,,0,0,0,0
