pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Thunder Bay Thunder Hawks,0,0,0,ColHL,5,1992-93,20,0
65,Thunder Bay Senators,2,0,3,ColHL,9,1993-94,21,1
62,Thunder Bay Senators,3,0,3,ColHL,7,1994-95,22,0
94,Thunder Bay Senators,6,0,6,ColHL,16,1995-96,23,0
21,Thunder Bay Senators,1,0,1,ColHL,7,1996-97,24,0
29,Orlando Solar Bears,0,0,0,IHL,8,1997-98,25,0
16,Michigan K-Wings,0,0,1,IHL,5,1998-99,26,1
26,Manitoba Moose,0,0,0,IHL,8,2000-01,28,0
6,Portland Pirates,0,-1,0,AHL,3,2002-03,30,0
42,Belfast Giants,1,0,1,Britain,8,2004-05,32,0
0,Motor City Mechanics,0,0,1,UHL,2,2005-06,33,1
