giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,80,4,18,0,0,136,57,0,6,,PIT,0,0,"[{'link': '/awards/voting-1991.html#calder', 'name': 'Calder-6'}]",19.9,20,30,-4,27,0,0,1990-91,0,,7,42,0,24
0,NHL,70,4,19,0,0,194,69,0,5,,PIT,0,0,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-14'}]",16.5,28,37,12,32,0,0,1991-92,0,,4,34,0,32
0,NHL,81,9,20,0,0,242,94,0,12,,PIT,0,0,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-7'}]",14.0,23,60,30,34,0,1,1992-93,0,,10,61,0,48
0,NHL,80,6,21,0,0,298,99,0,20,,PIT,0,0,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-5'}]",10.7,23,67,15,32,0,0,1993-94,0,,9,61,0,47
0,NHL,48,7,22,0,0,192,0,0,14,,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#1995', 'name': None}, {'link': '/awards/voting-1995.html#hart', 'name': 'Hart-2'}, {'link': '/awards/ross.html#1995', 'name': None}]",16.7,21,38,23,32,0,3,1994-95,0,,8,37,0,24
0,NHL,82,0,23,0,0,0,149,0,31,,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#1996', 'name': None}, {'link': '/awards/voting-1996.html#hart', 'name': 'Hart-4'}]",15.4,0,87,31,62,0,1,1995-96,0,,20,96,2,54
0,NHL,63,6,24,0,0,234,95,0,14,,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#1997', 'name': None}, {'link': '/awards/voting-1997.html#hart', 'name': 'Hart-13'}]",20.1,34,48,22,47,0,2,1996-97,0,,11,40,1,33
0,NHL,77,8,25,0,0,262,0,0,31,,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#1998', 'name': None}, {'link': '/awards/voting-1998.html#AS', 'name': 'AS-9'}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-2'}, {'link': '/awards/ross.html#1998', 'name': None}]",13.4,28,0,17,35,0,0,1997-98,0,,7,64,0,36
0,NHL,81,7,26,0,0,343,0,0,34,2094,PIT,0,0,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-6'}, {'link': '/awards/nhl_all_star.html#1999', 'name': None}, {'link': '/awards/hart.html#1999', 'name': None}, {'link': '/awards/pearson.html#1999', 'name': None}, {'link': '/awards/ross.html#1999', 'name': None}]",12.8,0,0,17,44,0,1,1998-99,0,25:51,10,66,0,49
0,NHL,63,5,27,0,0,290,0,0,19,1462,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#2000', 'name': None}, {'link': '/awards/voting-2000.html#byng', 'name': 'Byng-25'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-2'}, {'link': '/awards/pearson.html#2000', 'name': None}, {'link': '/awards/ross.html#2000', 'name': None}]",14.5,32,54,25,42,0,0,1999-00,0,23:12,10,50,0,35
0,NHL,81,10,28,0,0,317,0,0,27,1888,PIT,0,0,"[{'link': '/awards/nhl_all_star.html#2001', 'name': None}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-3'}, {'link': '/awards/ross.html#2001', 'name': None}]",16.4,0,0,19,52,0,1,2000-01,0,23:19,14,42,1,41
0,NHL,69,3,29,0,0,197,79,0,15,1498,WSH,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-5'}]",15.7,21,48,0,31,0,0,2001-02,0,21:43,10,30,0,33
0,NHL,75,9,30,0,0,290,77,0,17,1598,WSH,0,0,"[{'link': '/awards/voting-2003.html#AS', 'name': 'AS-10'}]",12.4,21,41,5,36,0,2,2002-03,0,21:18,13,38,0,24
0,NHL,77,3,31,0,0,257,74,0,16,1613,TOT,0,0,[],12.1,21,43,-5,31,0,0,2003-04,0,20:57,10,38,0,27
0,NHL,46,1,31,0,0,159,45,0,12,970,WSH,0,0,[],10.1,10,29,-4,16,0,0,2003-04,0,21:05,6,26,0,17
0,NHL,31,2,31,0,0,98,29,0,4,643,NYR,0,0,[],15.3,11,14,-1,15,0,0,2003-04,0,20:45,4,12,0,10
0,NHL,82,9,33,0,0,368,123,0,28,1810,NYR,0,0,"[{'link': '/awards/nhl_all_star.html#2006', 'name': None}, {'link': '/awards/voting-2006.html#hart', 'name': 'Hart-2'}, {'link': '/awards/pearson.html#2006', 'name': None}]",14.7,30,69,34,54,0,0,2005-06,0,22:05,24,72,0,41
0,NHL,82,5,34,0,0,324,96,0,34,1784,NYR,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2007.html#byng', 'name': 'Byng-34'}, {'link': '/awards/voting-2007.html#hart', 'name': 'Hart-19'}, {'link': '/awards/voting-2007.html#selke', 'name': 'Selke-48'}]",9.3,23,66,26,30,0,0,2006-07,0,21:46,7,78,0,32
69,NHL,82,5,35,2,464,249,71,27,22,1678,NYR,40,33.3,"[{'link': '/awards/voting-2008.html#AS', 'name': 'AS-12'}]",10.0,18,46,8,25,1,0,2007-08,16,20:28,7,58,0,24
43,NHL,73,2,39,1,324,170,54,14,12,1193,PHI,22,0.0,[],11.2,11,35,5,19,0,0,2011-12,12,16:20,8,30,0,23
28,NHL,45,4,40,1,207,115,35,13,5,825,TOT,19,0.0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-53'}]",13.9,10,19,-2,16,0,0,2012-13,10,18:20,6,22,0,14
23,NHL,34,2,40,1,159,87,26,6,3,622,DAL,14,0.0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-53'}]",16.1,8,12,-5,14,0,0,2012-13,6,18:18,6,20,0,9
5,NHL,11,2,40,0,48,28,9,7,2,203,BOS,5,0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-53'}]",7.1,2,7,3,2,0,0,2012-13,4,18:27,0,2,0,5
59,NHL,82,6,41,2,385,231,67,4,12,1571,NJD,36,0.0,"[{'link': '/awards/voting-2014.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2014.html#byng', 'name': 'Byng-17'}, {'link': '/awards/voting-2014.html#hart', 'name': 'Hart-23'}]",10.4,19,43,16,24,0,0,2013-14,9,19:10,5,46,0,31
46,NHL,77,5,42,0,300,169,47,30,7,1353,TOT,38,100.0,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-21'}]",10.1,13,30,-3,17,1,0,2014-15,14,17:34,4,48,0,23
34,NHL,57,3,42,0,199,119,29,13,5,1008,NJD,31,0,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-21'}]",9.2,9,18,-10,11,0,0,2014-15,8,17:41,2,42,0,13
12,NHL,20,2,42,0,101,50,18,17,2,345,FLA,7,100.0,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-21'}]",12.0,4,12,7,6,1,0,2014-15,6,17:15,2,6,0,10
44,NHL,79,4,43,1,254,143,66,31,6,1349,FLA,33,0.0,"[{'link': '/awards/voting-2016.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2016.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-2016.html#hart', 'name': 'Hart-7'}, {'link': '/awards/masterton.html#2016', 'name': None}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-35'}]",18.9,22,39,23,27,0,0,2015-16,16,17:05,5,48,0,33
44,NHL,0,2,44,1,295,181,46,21,5,1394,FLA,40,50.0,"[{'link': '/awards/voting-2017.html#byng', 'name': 'Byng-49'}]",8.8,8,30,2,16,1,0,2016-17,4,17:00,8,56,0,25
