pim,team,assists,plus_minus,points,league,games_played,year,age,goals
61,The Pas Red Devils,4,0,5,MJHL,16,1974-75,17,1
210,The Pas Red Devils,42,0,59,MJHL,60,1975-76,18,17
0,Calgary Centennials,0,0,0,WCJHL,6,1975-76,18,0
17,Pincher Creek Panthers,1,0,3,AJHL,3,1976-77,19,2
165,2 Teams,12,0,14,WCJHL,71,1976-77,19,2
105,Calgary Centennials,5,0,6,WCJHL,35,1976-77,19,1
60,Victoria Cougars,7,0,8,WCJHL,36,1976-77,19,1
311,Victoria Cougars,40,0,47,WCJHL,72,1977-78,20,7
320,Maine Mariners,22,0,23,AHL,76,1978-79,21,1
269,Maine Mariners,11,0,12,AHL,77,1979-80,22,1
201,Maine Mariners,13,0,17,AHL,38,1980-81,23,4
35,Hershey Bears,8,0,8,AHL,9,1984-85,27,0
