year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1904-05,19,6,0,0,0,FAHL,8,Brockville Hockey Club,6
1905-06,20,1,0,0,0,FAHL,6,Brockville Hockey Club,1
1906-07,21,13,26,10,0,IHL,14,Canadian Soo,23
1907-08,22,10,31,0,0,OPHL,10,Brantford Professionals,10
1908-09,23,6,19,0,0,OPHL,9,Brantford Professionals,6
1909-10,24,7,3,0,0,CHA,4,All-Montreal,7
1909-10,24,8,6,0,0,OPHL,4,Brantford Redmen,8
1911-12,26,4,10,0,0,NHA,10,Quebec Bulldogs,4
1912-13,27,18,39,0,0,NHA,19,Quebec Bulldogs,18
1913-14,28,9,32,6,0,NHA,20,Quebec Bulldogs,15
1914-15,29,7,49,4,0,NHA,17,Quebec Bulldogs,11
1915-16,30,12,40,0,0,NHA,23,Quebec Bulldogs,12
1916-17,31,0,6,0,0,NHA,16,Quebec Bulldogs,0
