won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,7,BOS,430,33,4,100,0,19,7,-0.02,0,0,3,0,.429,0,3,.914,2007-08,221,2.65,0,202
,0,NHL,11,BOS,680,34,4,77,1,21,11,6.43,0,1,7,1,.909,0,10,.935,2008-09,323,0,0,302
SC,1,NHL,0,BOS,0,36,9,71,0,51,25,20.72,0,0,0,0,.680,0,17,0,2010-11,0,0,4,0
,0,NHL,7,BOS,448,37,4,98,0,16,7,0.28,0,1,3,0,.571,0,4,.923,2011-12,207,2.14,0,191
,0,NHL,1,DAL,15,39,0,0,0,1,0,0,0,0,0,0,0,0,0,.500,2013-14,2,4.00,0,1
