pim,team,assists,plus_minus,points,league,games_played,year,age,goals
24,Laval-Laurentides,26,0,43,QAAA,42,1986-87,16,17
70,Hull Olympiques,20,0,30,QMJHL,51,1987-88,17,10
142,Hull Olympiques,29,0,52,QMJHL,64,1988-89,18,23
154,Shawinigan Cataractes,58,0,95,QMJHL,62,1989-90,19,37
111,2 Teams,33,0,74,QMJHL,61,1990-91,20,41
2,Shawinigan Cataractes,3,0,7,QMJHL,6,1990-91,20,4
109,Chicoutimi Sagueneens,30,0,67,QMJHL,55,1990-91,20,37
183,Halifax Citadels,25,0,47,AHL,64,1991-92,21,22
125,Halifax Citadels,20,0,38,AHL,56,1992-93,22,18
130,Erie Panthers,8,0,30,ECHL,23,1993-94,23,22
43,Phoenix Roadrunners,6,0,13,IHL,32,1993-94,23,7
8,Fort Wayne Komets,0,0,0,IHL,4,1994-95,24,0
129,Erie Panthers,41,0,91,ECHL,64,1994-95,24,50
0,2 Teams,6,0,9,AHL,8,1994-95,24,3
0,Cornwall Aces,1,0,1,AHL,1,1994-95,24,0
0,Portland Pirates,5,0,8,AHL,7,1994-95,24,3
23,Portland Pirates,3,0,8,AHL,23,1995-96,25,5
0,Flint Generals,0,0,1,ColHL,1,1995-96,25,1
2,Portland Pirates,0,0,1,AHL,9,1996-97,26,1
77,2 Teams,30,0,57,ECHL,56,1996-97,26,27
63,Baton Rouge Kingfish,24,0,43,ECHL,43,1996-97,26,19
14,Mississippi Sea Wolves,6,0,14,ECHL,13,1996-97,26,8
